Company,Website,Industry,Employees,Annual revenue,Total funding,Company phone,Company Address,Company country,Company founded date,Alter names,Managers,Addtional Contact Info,Company Social Urls,Category
Kaner Contracting Inc.,https://kanercontracting.ca/,Corporation,4,,,(613) 857-0727,"10340 County Road 3Mountain, ON K0E 1S0",,8/1/2018,"['Kaner Contracting', 'Kaner Construction & Renovation']","['Kane Wachter, Director']",{},{'Facebook': 'https://www.facebook.com/kanercontracting/'},"['General Contractor', 'Roofing Contractors', 'Home Builders', 'Home Improvement', 'Bathroom Remodel', 'Remodel Contractors', 'Kitchen Remodel', 'Remodeling', 'Basement Remodeling', 'Home Repair', 'Home Renovation', 'Home Additions', 'Cabinets', 'Cabinet Refinishing', 'Basement Contractors', 'Kitchen Cabinets', 'Cabinet Maker', 'Kitchen Design', 'Home Maintenance', 'Custom Home Builder', 'Cabinet Doors', 'Kitchen', 'Home Design', 'Custom Framing', 'Home Services', 'Disability Remodeling', 'Garage Remodel', 'Custom Cabinets']"
Roy Renovations,,,1,,,(613) 731-1602,"2355 Urbandale DriveOttawa, ON K1G 3G5",,1/1/1999,[],"['Mr. Andrew Roy, Owner']",{'Fax Numbers': ['(613) 521-5740']},{},['Home Improvement']
Ken McCormack Construction,,Corporation,10,,,(613) 822-4133,"4543 Southclark PlaceOttawa, ON K1T 3V2",,14/3/1991,"['927783 Ontario Inc.', 'Ritesco Enterprises Inc', '305733 Ontario Inc.']","['Mr. Ken McCormack, President', 'Ms. Sheila Davidson, Manager']",{'Phone Numbers': ['(613) 822-1750']},{},"['General Contractor', 'Roofing Contractors', 'Construction Services', 'Home Improvement', 'Siding Contractors', 'Metal Roofing Contractors', 'Commercial Contractors', 'Commercial Roofing', 'Flat Roofing Contractors', 'Soffit and Fascia', 'Shingles']"
Robert's Renos,,Sole Proprietorship,1,,,(613) 863-7559,"679 Cummings AvenueOttawa, ON K1K 2K7",,13/1/2003,[],"['Robert Thomas, Owner']",{},{},"['Construction', 'General Contractor', 'Home Improvement']"
Capital Home Improvements Inc.,,,1,,,(613) 612-1613,"111 Gladview PrivateOttawa, ON K1T 4C5",,26/2/2013,[],"['Mr. Dusan Djukic, Owner', 'Mr. Stefo Djukic, Company Contact']",{},{},"['Home Improvement', 'Handyman']"
L. Lapierre Construction and Renovations Ltd.,http://www.llcr.ca,Corporation,8,,,(613) 822-6665,"2759 Fenton Road, Unit 18Ottawa, ON K1T 3T8",,4/1/1999,"['002184765 Ontario Inc.', 'LLCR Ltd.']","['Luc Lapierre', 'Ms. Heather Nichols, Operations Manager']",{},{},"['General Contractor', 'Construction Services', 'Home Improvement', 'Bathroom Remodel', 'Remodel Contractors', 'Kitchen Remodel', 'Remodeling', 'Bathroom Design', 'Basement Remodeling', 'Home Renovation', 'Kitchen Design', 'Kitchen']"
L. Lapierre Construction and Renovations Ltd.,http://www.llcr.ca,Corporation,8,,,(613) 822-6665,"2759 Fenton Road, Unit 18Ottawa, ON K1T 3T8",,4/1/1999,"['002184765 Ontario Inc.', 'LLCR Ltd.']","['Luc Lapierre', 'Ms. Heather Nichols, Operations Manager']",{},{},"['General Contractor', 'Construction Services', 'Home Improvement', 'Bathroom Remodel', 'Remodel Contractors', 'Kitchen Remodel', 'Remodeling', 'Bathroom Design', 'Basement Remodeling', 'Home Renovation', 'Kitchen Design', 'Kitchen']"
TA Blinds and Interiors,http://www.tablindsandinteriors.com,Corporation,4,,,(613) 261-4492,"Ottawa, ON K1K 1L7",,1/11/2017,[],"['Trishna Alagappa, President']",{},{},"['Blinds', 'Home Improvement', 'Windows', 'Shutters', 'Window Coverings', 'Custom Curtains', 'Window Covers', 'Window Shades', 'Drapery Installation Service', 'Vertical Blinds', 'Drapery and Curtain Fabrics Retail', 'Drapery and Curtain Fixtures', 'Custom Draperies', 'Drapery', 'Curtains']"
Triangle Construction & Renovations,http://www.triangleconstruction.ca,Sole Proprietorship,4,,,(613) 526-3300,"1830 Walkley Road, Suite 5Ottawa, ON K1H 8K3",,31/7/2007,[],"['Mr. Brian Williams, President/Owner']",{},{},"['Construction Services', 'Roofing Contractors', 'General Contractor', 'Painting Contractors', 'Landscape Contractors', 'Fence Contractors', 'Home Improvement', 'Siding Contractors', 'Drywall Contractors', 'Mason Contractors', 'Bathroom Remodel', 'Excavating Contractors', 'Patios and Decks', 'Chimney Repair', 'Remodel Contractors', 'Windows', 'Foundation Repair', 'Kitchen Remodel', 'Retaining Wall Contractors', 'Garage Builders', 'Framing Contractors', 'Bathroom Design', 'Flooring Contractors', 'Demolition Contractors', 'Basement Remodeling', 'Stucco', 'Home Additions', 'Doors', 'Soffit and Fascia', 'Carpet Installation', 'Tuckpointing', 'Interlocking Pavers', 'Hardwood Floors', 'Basement Contractors', 'Basement Finishing', 'Driveway Sealer', 'Vinyl Flooring', 'Caulking Contractors', 'Gazebo', 'Parging', 'Gutter Contractor']"
Fidan Construction Inc,https://www.facebook.com/FidanConstruction-104747697759923,Corporation,5,,,(613) 698-0303,"Ottawa, ON K1K 4M3",,4/2/2019,['11232878 Canada Inc'],"['Safe Fidan, President']",{'Website Addresses': ['https://www.houzz.com/professionals/painters/fidan-construction-pfvwus-pf~1136382202']},"{'Instagram': 'https://www.instagram.com/s.f.construction/?hl=tr', 'Twitter': 'https://twitter.com/FIDANCONSTRUCT1'}","['Painting Contractors', 'Home Improvement', 'Drywall Contractors', 'Bathroom Remodel', 'Bathroom Design', 'Flooring Contractors', 'Basement Remodeling', 'Home Renovation', 'Home Additions', 'Basement Contractors', 'Basement Finishing']"
M3 Renovations Services,http://www.m3renovations.ca,Sole Proprietorship,2,,,(613) 880-0951,"544 Alestcher StreetOttawa, ON K1K 1G3",,1/9/2002,[],"['Miguel Benitez, President']",{},"{'Twitter': 'https://twitter.com/m3renovations', 'LinkedIn': 'https://www.linkedin.com/in/m3-renovations-services-7b2248109/?originalSubdomain=ca'}","['Home Renovation', 'General Contractor', 'Home Improvement', 'Bathroom Remodel', 'Bathroom Design', 'Kitchen Cabinet Refacing', 'Cabinet Refinishing', 'Cabinet Maker', 'Cabinet Doors', 'Bathroom Accessories']"
United General Contractors,http://www.ugccanada.com,Corporation,3,,,(613) 720-0610,"1439 Goth AvenueOttawa, ON K1T 1E3",,1/7/2001,"['UGC Services', '7739281 Canada Inc']","['Mr. Naim Abdulla, Owner', 'Saied Abdulla, Manager']",{},{},"['General Contractor', 'Home Builders', 'Home Improvement', 'Drywall Contractors', 'Mason Contractors', 'Bathroom Remodel', 'Kitchen Remodel', 'Foundation Contractors', 'Bathroom Design', 'Window and Door Installation', 'Home Additions']"
ANPAQ Home Improvements,https://www.anpaq.ca,Sole Proprietorship,1,,,(613) 738-8064,"532 Montreal Road Suite 240Ottawa, ON K1K 4R4",,1/1/1989,['Concept Michel Gauvin Inc.'],"['Mr. Michel Gauvin, President']",{'Phone Numbers': ['(819) 775-1220']},{},"['Home Improvement', 'General Contractor', 'Construction Services', 'Bathroom Remodel', 'Windows', 'Window Installation', 'Kitchen Remodel', 'Remodeling', 'Bathroom Design', 'Window and Door Installation', 'Home Additions', 'Doors', 'Basement Contractors', 'Door Installation']"
MP Construction Group Inc.,,Corporation,2,,,(613) 818-1107,"515 St. Laurent Boulevard, Unit 2409Ottawa, ON K1K 3X5",,7/5/2014,[],"['Mr. Matt Paquette, Owner']",{},{},"['Home Improvement', 'General Contractor', 'Painting Contractors', 'Fence Contractors', 'Siding Contractors', 'Drywall Contractors', 'Bathroom Remodel', 'Window Installation', 'Kitchen Remodel', 'Deck Builder', 'Garage Builders', 'Bathroom Design', 'Flooring Contractors', 'Basement Remodeling', 'Home Additions', 'Patio Enclosures', 'Basement Contractors', 'Patio Contractor', 'Door Installation']"
Decoramax,,,1,,,(613) 248-2555,"570 Industrial AvenueOttawa, ON K1G 0Y9",,18/5/1994,[],"['Mr. Martin Gagnon, President']","{'Fax Numbers': ['(819) 778-7111'], 'Phone Numbers': ['(819) 771-2333', '(819) 773-0614']}",{},"['Home Improvement', 'General Contractor', 'Windows', 'Window and Door Installation', 'Home Renovation', 'Doors']"
Eastwood Construction,http://www.eastwoodconstruction.ca,Corporation,10,,,(613) 248-2555,"-Ottawa, ON K1T 3V5",,1/6/1996,"['1414610 Ontario Inc.', 'MAG Eastwood Construction']","['Mr. Mario Grandinetti, President', 'Mr. Lewis Grandinetti, Manager of Business Development']",{'Fax Numbers': ['(613) 822-7436']},{},"['Home Builders', 'Construction Services', 'Home Improvement', 'Design Contractor', 'Construction Management', 'Project Management']"
Accu Reno,http://www.accureno.com/Accureno.com/Home.html,,,,,(613) 447-8593,"632 Pleasant Park DriveOttawa, ON K1H 5N5",,,[],['General Manager'],{},{},['Home Improvement']
Clarence Construction & Renovation,,Corporation,6,,,(613) 741-3118,"56 Sonata PlaceOttawa, ON K1G 6H2",,1/3/1976,[],"['Mr. Clarence Duncan, Owner']",{'Fax Numbers': ['(613) 741-3118']},{},['Home Improvement']
Latulippe Home Renovations,http://latulippehomerenovations.ca/,Corporation,10,,,(613) 791-3205,"976 Frances StreetOttawa, ON K1K 3L5",,1/1/1975,"['Denis Latulippe Home Renovation', '1663429 Ontario Limited']",['Mr. Denis Latulippe'],{},{},"['General Contractor', 'Construction Services', 'Home Improvement', 'Drywall Contractors', 'Bathroom Remodel', 'Patios and Decks', 'Remodel Contractors', 'Kitchen Remodel', 'Remodeling', 'Waterproofing Contractors', 'Bathroom Design', 'Basement Remodeling', 'Home Renovation', 'Home Additions', 'Doors', 'Basement Contractors', 'Kitchen Design', 'Brick', 'Drywall Repair']"
Beals Contracting,,,1,,,(613) 791-3967,"-Ottawa, ON K1K 1A5",,,[],"['Mr. Stephen Beals, Owner']",{},{},"['General Contractor', 'Roofing Contractors', 'Plumber', 'Electrician', 'Home Improvement', 'Carpenter', 'Mold Removal', 'Bathroom Design', 'Basement Remodeling', 'Water Damage Restoration', 'Home Additions']"
White Nile General Contracting,https://whitenilegc.com/,Sole Proprietorship,1,,,(613) 406-7730,"362B Presland RoadOttawa, ON K1K 2B5",,23/8/2017,[],"['Waleed Abdalla, Owner']",{},{'Facebook': 'https://www.facebook.com/www.whitenile.ca/'},"['General Contractor', 'Painting Contractors', 'Fence Contractors', 'Home Improvement', 'Drywall Contractors', 'Bathroom Remodel', 'Remodel Contractors', 'Kitchen Remodel', 'Window and Door Installation', 'Flooring Contractors', 'Landscaping Clean Up', 'Demolition Contractors', 'Basement Remodeling', 'Snow Removal Services', 'Home Renovation', 'Basement Contractors', 'Kitchen', 'New Construction']"
Walk-in Tubs Ottawa,http://www.walkintubscanada.com,Corporation,4,,,(888) 755-9229,"1-323 Coventry RoadOttawa, ON K1K 3X6",,20/8/2008,"['Malrico Enterprises Corp.', '8379122 Canada Inc.', 'Walk-In Tubs Canada']","['Mr. Richard Mallette, Owner']","{'Fax Numbers': ['(855) 304-9958'], 'Phone Numbers': ['(613) 299-5522'], 'Website Addresses': ['http://www.bathlinersplus.com', 'https://www.walkintubottawa.com/']}",{},"['Walk-In Tubs', 'Home Improvement', 'Bathroom Remodel', 'Bathroom Design', 'Senior Home Care', 'Shower Enclosures', 'Senior Services', 'Disability Remodeling', 'Disability Access', 'Baths', 'Fiberglass Bath', 'Fiberglass Shower']"
Terry Construction,http://www.terryconstruction.ca/,Sole Proprietorship,4,,,(613) 301-0114,"323 Coventry Road, Suite 043Ottawa, ON K1K 3X6",,1/9/2011,['Eric Terry Construction Inc.'],"['Mr. Eric Terry, Director']",{},{'Facebook': 'https://www.facebook.com/terryconstruction.ca/'},"['General Contractor', 'Roofing Contractors', 'Home Improvement', 'Drywall Contractors', 'Bathroom Remodel', 'Remodel Contractors', 'Kitchen Remodel', 'Remodeling', 'Framing Contractors', 'Basement Remodeling', 'Home Additions', 'Disability Remodeling', 'Garage Remodel']"
Vue Windows,http://www.ottawafiberglasswindows.com,Corporation,4,,,(613) 799-7355,"355 Montréal RoadVanier, ON K1L 8H3",,2/3/2012,"['Vue Home Improvement', '8110603 Canada Inc.']","['Mr. Dennis Walker, President/Owner']","{'Fax Numbers': ['(613) 742-1316'], 'Phone Numbers': ['(613) 822-0011']}",{},"['Windows', 'Home Improvement', 'Window and Door Installation', 'Home Additions', 'Doors', 'Sunroom Construction']"
Vintage Home Services,http://vintagehomeservicesonline.com/,Sole Proprietorship,1,,,(613) 818-0649,"3572 Albion RoadGloucester, ON K1T 1A1",,1/1/2001,[],"['Anna Baumberg, Owner']",{},{},"['Home Improvement', 'Roofing Contractors', 'General Contractor', 'Construction Services', 'Painting Contractors', 'Handyman', 'Fence Contractors', 'Siding Contractors', 'Drywall Contractors', 'Home Inspection', 'Kitchen Remodel', 'Insulation Contractors', 'Deck Builder', 'Framing Contractors', 'Bathroom Design', 'Window and Door Installation', 'Flooring Contractors', 'Garage Doors', 'Home Renovation', 'Interior Designer', 'Basement Contractors', 'Home Maintenance', 'Event Planner', 'Concierge Service', 'Skylights', 'Lighting Consultant', 'House Sitting', 'Fireplace Installation']"
Omega Homes,https://omegahomes.ca/,Corporation,4,,,(613) 618-4663,"Ottawa, ON K1V 0W8",,4/6/2009,[],"['Mr. Jeff Orphanos, Owner', 'Jim Orphanos, Owner']",{},{},"['Construction Services', 'General Contractor', 'Home Builders', 'Home Improvement', 'Real Estate', 'Home Additions', 'Real Estate Development', 'Design Contractor', 'Custom Home Builder', 'Home Design']"
Zito Reno Inc.,https://www.facebook.com/zitoreno/,Corporation,4,,,(613) 878-9564,"-Ottawa, ON K1V 1Z1",,17/8/2009,[],"['Mr. Rocco Zito, Owner']","{'Phone Numbers': ['(613) 738-9564'], 'Website Addresses': ['http://www.zitoreno.com']}",{},['Home Improvement']
