Company,Website,Industry,Employees,Annual revenue,Total funding,Company phone,Company Address,Company country,Company founded date,Alter names,Managers,Addtional Contact Info,Company Social Urls,Category
Hyatt Hotels Corp.,http://www.hyatt.com,Corporation,,,,(312) 750-1234,"71 S Wacker Dr # 1000Chicago, IL 60606-4716",,9/27/1957,"['Hyatt House across from Universal Orlando Resort', 'Park Hyatt Chicago', 'Hyatt International Corporation', 'Hyatt Residential Group', 'Hyatt Hotels', 'Hyatt', 'Hyatt Place Chicago/River North', 'Hyatt Rosemont', 'Hyatt Centric the Loop Chicago', 'Hyatt Chicago Magnificent Mile', 'Hyatt Deerfield', 'AP Aim Deerfield Tenant LLC', 'Hyatt Lisle', 'Hyatt Corporation', 'Hyatt Hotels & Resorts', 'Hyatt House Chicago/Naperville/Warrenville', 'CPX Warrenville ES OPAG LLC', 'Hyatt Place', 'Hyatt House Chicago/Schaumburg', 'Hyatt Place Chicago/Naperville/Warrenville', 'Hyatt Regency Chicago', 'Hyatt Regency', 'Hyatt Regency-Woodfield', 'Hyatt Regency Suites on Michigan Avenue', ""Hyatt Regency O'Hare"", 'The Hyatt Lodge', 'Hyatt Regency McCormick Place', 'Hyatt Place Chicago-South/University Medical Center', 'Hyatt Place Chicago/Downtown-The Loop', 'Hyatt Place Chicago/Hoffman Estates', 'Hyatt Place Chicago/Itasca', 'Hyatt Place Chicago/Midway Airport']","['Kelly Barnicle, Specialist, Digital Strategy - eDistribution', 'Scott Miller, -President', 'Mr. Thomas J Pritzker, President', 'Mr. Andrew Eck, General Mgr', 'Bruce Flyer, Manager', 'Jim Edgar, Director of Sales and Marketing', 'Rachel Burrows, Director of Sales', 'Norm Canfield, General Manager', 'Mr. Beth Ashley, Director of Sales', 'Mark Schalla, General Manager', 'Mr. Roger Hartman, Assistant General Manager', 'Ms. Heather Wehling', 'Tanya Gawel, Director of Sales', 'Dana McCarter, General Manager', 'Ms. Gretchen Spear, General Mgr', 'Mr. Tom Pagels, General Manager', 'Mr. Keith Hess, General Mgr', 'Mr. Sal Gsalioto, Controler', 'Mr. John E. Orr, Regional Vice President', 'Mr. Gabe Castrillon, President', 'Mr. Rusty Middleton, General Manager', 'Mr. Craig Harvey, Marketing Manager', 'Liz Jaquez, Marketing Manager', 'Michael Panko, Sales & Mrktng Manager', 'Mr. Tom Pagles, General Mgr']","{'Fax Numbers': ['(312) 755-1601', '(847) 597-4506'], 'Phone Numbers': ['(402) 593-5150', '(312) 755-1600'], 'Website Addresses': ['http://parkchicago.hyatt.com/', 'http://Hyatt.Com']}",{},"['Hotels', 'Restaurants', 'Fitness Center', 'Caterer', 'Spa', 'Resort', 'Private Pool', 'Wedding Supplies', 'Private Golf Courses', 'Wedding Consultant', 'Banquet Facilities', 'Hotel Reservation', 'Conference Center']"
Robert Diebold,,,,,,(312) 750-1234,"apt 1 142w. 118th stny, NY 10019",,,[],[],{},{},['Cleaning Services']
Della Nona Corporation,,,,,,(212) 582-3000,"135 West 50th St.New York, NY 10020",,1/1/1997,['Bocca Restaurant'],"['Mr. E. Rae, President']","{'Fax Numbers': ['(212) 582-3499'], 'Phone Numbers': ['(212) 302-4644']}",{},['Restaurants']
Fresh & Co.,https://www.freshandco.com/location/569-lexington-ave/,,,,,(212) 223-2670,"569 Lexington AveNew York, NY 10022",,,[],[],{},{},['Restaurants']
HomeClean NYC,https://homecleaningservice.nyc,,,,,(212) 203-6095,"445 Park AvenueNew York, NY 10022",,,[],"['Ms. Iryna Shevchenko, CEO']",{},{},['Cleaning Services']
Margon Restaurant,,,,,,(212) 203-6095,"136 West 46th streetNew York, NY 10036",,,[],[],{},{},['Restaurants']
Fo Ying Restaurant,,,,,,(212) 489-5008,"811 8th AvenueNew York, NY 10019",,,[],[],{},{},['Restaurants']
Kung Fu Little Steamed Buns Ramen,http://www.kfdelicacy.com,,,,,(917) 388-2555,"811 8th AveNew York, NY 10019-7418",,,[],[],{},{},['Restaurants']
Opia Bar-Restaurant,,,,,,(917) 388-2555,"130 East 57th St.New York, NY 10010",,,[],[],{},{},['Restaurants']
Maria Pia,,,,,,(917) 388-2555,"319 W 51st St,New York, NY 10019",,,[],[],{},{},['Restaurants']
Blue Fin Restaurant,http://www.bluefinnyc.com,,,,,(212) 918-1400,"1567 BroadwayNew York, NY 10012-1517",,,[],[],{},{},['Restaurants']
Havana Central,http://www.havanacentral.com,,,,,(212) 398-7440,"151 West 46th StreetNew York, NY 10036-8512",,,[],[],{'Fax Numbers': ['(212) 398-7449']},{},['Restaurants']
Le Marais,,,,,,(212) 398-7440,"150 West 46th StreetNew York, NY 10036",,,[],[],{},{},['Restaurants']
Just Salad,http://justsalad.com/,,,,,(212) 244-1111,"663 Lexington AvenueNew York, NY 10022-3636",,,[],[],{},{},['Restaurants']
Food Exchange Cafe and Market,,,,,,(212) 759-0656,"120 E. 59th St.New York, NY 10019",,,[],[],{},{},['Restaurants']
Rene Pujol,,,,,,(212) 246-3023,"321 West 51st StreetNew York, NY 10019",,1/1/1970,['Rene Pujol Restaurant Francais'],"['Ms. Nicole Franque, Partner']",{},{},['Restaurants']
Products 4 Less,,,,,,(212) 246-3023,"235 West 48th StreetNew York, NY 10036",,,[],[],{},{},"['Cleaning Services', 'Internet Service']"
La Primavera Restaurant,,,,,,(212) 586-2797,"234 West 48th StreetNew York, NY 10036",,1/1/1989,"['Bombay 48th Street, Inc.']","['Mr. Gino Colantonio, President']",{'Fax Numbers': ['(212) 974-3922']},{},['Restaurants']
Nello's,,,,,,(212) 980-9099,"696 Madison AvenueNew York, NY 10021",,,[],[],{},{},['Restaurants']
Azza,,,,,,(212) 980-9099,"135 East 55th streetNew York, NY 10022",,,[],[],{},{},['Restaurants']
Pongsri Thai Restaurant Corp.,,,,,,(212) 582-3392,"244 West 48th StreetNew York, NY 10036",,1/1/1980,[],"['Mr. Prasit Tang, President']",{'Fax Numbers': ['(212) 765-8816']},{},['Restaurants']
Braai,,,,,,(212) 315-3315,"329 West 51 StreetNew York, NY 10019",,,[],[],{},{},['Restaurants']
The Supper Club,,,,,,(212) 921-1940,"240 West 47th StreetNew York, NY 10019",,,[],"[""Mr. Dan O'Dea, Unknown""]",{},{},['Restaurants']
Feinsteins @ Lowes Hotel,http://feinsteinsattheregency.com,,,,,(212) 921-1940,"540 Park AveNew York, NY 10065",,,[],[],{},{},['Restaurants']
Oxford Cafe,,,,,,(212) 826-0302,"591 Lexington AveNew York, NY 10022",,,[],[],{},{},['Restaurants']
FIKA 52 & Lex,http://www.fikanyc.com/,,,,,(917) 475-1450,"600 Lexington AveNew York, NY 10022-6000",,,[],[],{},{},['Restaurants']
Subway Sandwiches,,,,,,(212) 750-5575,"717 Lexington AvenueNew York, NY 10022",,,[],[],{},{},['Restaurants']
The Bar Room,http://www.thebarroomnyc.com/,,,,,(212) 561-5523,"117 East 60th StreetNew York, NY 10022-1120",,,[],[],{},{},['Restaurants']
Le Relais de Venise L'Entrecote,http://www.relaisdevenise.com/newyork/,,,,,(212) 758-3989,"590 Lexington AvenueNew York, NY 10154-3301",,,[],[],{},{},['Restaurants']
Gourmet Park,,,,,,(212) 935-8500,"119 East 60th StreetNew York, NY 10022",,,[],[],{},{},['Restaurants']
Park Italian Gourmet Inc.,,,,,,(212) 382-0580,"60 West 45th StreetFrnt 1New York, NY 10036-4207",,,[],[],{},{},['Restaurants']
"Marriott International, Inc.",https://www.marriott.com,Corporation,,,,(301) 380-3000,"10400 Fernwood RdBethesda, MD 20817-1102",,5/20/1927,"['J W Marriott Hotel', 'Marriott Corporation', 'Renaissance Hotel', 'Gaylord National Resort and Convention Center', 'Starwood Hotels & Resorts Worldwide Inc', 'Courtyard by Marriott', 'Marriott Courtyard', 'Marriott ExecuStay', 'Marriott Conference Centers', 'Mayflower Hotel', 'TownePlace Suites By Marriott', 'Courtyard Washington Convention Center', 'Residence Inn', 'Springhill Suites', 'Fairfield Inn & Suites', 'Edition Hotels', 'Autograph Collection Hotels', 'AC Hotels', 'Protea Hotels', 'MOXY Hotels', 'Delta Hotels and Resorts', 'Marriott Executive Apartments', 'The Ritz-Carlton', 'Starwood Hotels', 'St. Regis', 'The Luxury Collection', 'W Hotels', 'Sheraton', 'Marriott Residence Inn', 'Aloft Hotels', 'Marriott Worldwide Reservation Center', 'Marriott Customer Engagement Center', 'Westin Hotels and Resorts', 'Four Points by Sharaton', 'W Philadelphia']","['Mr. David Ellis, General Manager', 'Mr. Christian Mari, General Manager', 'Mr. Rich Casale, Customer Relations Specialist', 'Mr. Jack Haggerty, Customer Relations Specialist', 'Ms. Kimberly A. Neyba, Public Relations Director', 'Ms. Barbara Coleman, General Manager', 'Ms. Deanne Howard, Ceo', 'Mr. Arne Sorenson, President', 'Mr. Jay Patel, Owner']","{'Fax Numbers': ['(801) 832-4328', '(570) 343-5121'], 'Phone Numbers': ['(610) 260-9444', '(703) 413-5500'], 'Website Addresses': ['http://www.marriott.com', 'http://www.gaylordnational.com']}",{},"['Hotels', 'Restaurants']"
Qdoba Mexican Grill,http://www.qdoba.com,Corporation,,,,(858) 766-4889,"9330 Balboa AveSan Diego, CA 92123-1516",,9/16/2008,[],"['Ms. Linda Lang, CEO', 'Ms. Celest Gomez, Guest Relations Supervisor']","{'Fax Numbers': ['(720) 898-2396', '(858) 571-2101'], 'Phone Numbers': ['(480) 961-3408', '(800) 500-5225']}",{},['Restaurants']
Club Macanudo,http://www.clubmacanudo.com,,,,,(212) 752-8200,"26 E 63rd StNew York, NY 10065-8030",,,[],[],{'Fax Numbers': ['(212) 752-7770']},{},['Restaurants']
Wolfgang's Steakhouse,http://www.wolfgangssteakhouse.net/,Corporation,,,,(212) 889-3369,"4 Park AvenueNew York, NY 10016-5339",,1/1/2004,[],[],{'Phone Numbers': ['(212) 490-8300']},{},['Restaurants']
Cafe Manhattan,http://www.cafemanhattan.com,,,,,(212) 921-1515,"35 West 45th StreetNew York, NY 10036-4903",,,[],[],{},{},['Restaurants']
Jiku Inc.,,,,,,(212) 869-3638,"554 5th AvenueFloor 3New York, NY 10036",,,[],[],{},{},['Restaurants']
FreeFoods NYC,http://freefoodsnyc.com/,,,,,(212) 302-7195,"18 West 45th StreetNew York, NY 10036-4261",,,[],[],{},{},['Restaurants']
Sophie's Cuban Cuisine,http://www.sophiescuban.com/,,,,,(212) 382-2226,"262 W. 38th St. Room 1604New York, NY 10018",,,"['SCCF, LLC']",[],"{'Phone Numbers': ['(212) 809-7755', '(212) 608-6769']}",{},['Restaurants']
Nouvelle Catering,,,,,,(212) 207-3737,"144 East 52nd StreetNew York, NY 10022",,,[],[],{},{},['Restaurants']
Brazil Grill,http://www.thebrazilgrill.com,,,,,(212) 307-9449,"787 8th AvenueNew York, NY 10036-7011",,,[],[],{},{},['Restaurants']
AnTalia,http://www.antalianyc.com/,,,,,(212) 307-9449,"17 West 45th StreetNew York, NY 10036",,,[],[],{},{},['Restaurants']
Tom's Coffee Shop,,,,,,(212) 246-5357,"360 West 55th StreetNew York, NY 10019",,,"[""Tom's Gourmet Cafe""]","['Mr. M. Sultan Malik, President']","{'Fax Numbers': ['(212) 582-3510'], 'Phone Numbers': ['(212) 246-5713', '(917) 517-7473']}",{},['Restaurants']
Le Cirque Restaurant,http://www.lecirque.com/,,,,,(212) 644-0202,"151 East 58th StreetNew York, NY 10022",,,[],[],{},{},['Restaurants']
The View Resturant and Lounge,http://www.theviewny.com,,,,,(212) 704-8900,"1535 BroadwayNew York, NY 10018",,,[],[],{},{},['Restaurants']
NYC Restaurant Corp,http://nycrestaurant.com,,,,,(212) 395-9400,"7 West 45th StreetNew York, NY 10036",,,[],[],{'Fax Numbers': ['(917) 591-1020']},{},['Marketing Programs']
Rich and Famous Deli,,,,,,(212) 333-7424,"1841 BroadwayNew York, NY 10023",,,[],[],{},{},['Restaurants']
Bond 45,http://www.bond45ny.com,,,,,(212) 869-4545,"New York, NY 10036-1409",,,[],[],{},{},['Restaurants']
Bond 45,http://www.bond45ny.com,,,,,(212) 869-4545,"New York, NY 10036-1409",,,[],[],{},{},['Restaurants']
Bond 45,http://www.bond45ny.com,,,,,(212) 869-4545,"New York, NY 10036-1409",,,[],[],{},{},['Restaurants']
The National Bar and Dining Rooms,http://www.thenationalnyc.com/,,,,,(212) 715-2400,"557 Lexington AvenueNew York, NY 10022-7512",,,[],[],{'Fax Numbers': ['(212) 715-2530']},{},['Restaurants']
B. Smith's Restaurant,,,,,,(212) 247-2222,"771 8th AvenueNew York, NY 10030",,1/1/1986,['Le Femme Noire Inc.'],"['Ms. Barbara Smith, Owner']",{},{},['Restaurants']
El Papasito Restaurant,,,,,,(212) 265-2225,"370 W. 52nd St.New York, NY 10019",,,[],[],{'Phone Numbers': ['(212) 265-2227']},{},['Restaurants']
The New York Smith & Wollensky,https://www.smithandwollenskynyc.com/,Limited Liability Company (LLC),,,,(212) 753-1530,"797 3rd AveNew York, NY 10022-6226",,1/1/1977,"['Quality Branded Group', 'Fourth Wall Restaurants LLC']","['Mr. Michael Stillman, President & Founder, Quality Branded', 'Mr. Alan Stillman, Founder']",{'Website Addresses': ['https://www.qualitybranded.com/']},{},['Restaurants']
Maria's Mont Blanc Restaurant Corp.,http://www.montblancrestaurant.com/,,,,,(212) 582-9648,"315 West 48th StreetNew York, NY 10036-1326",,,[],[],{'Fax Numbers': ['(212) 582-9642']},{},['Restaurants']
Bar Bacon,http://www.barbacon.com/,,,,,(212) 969-9970,"836 9th AveNew York, NY 10019-5554",,,[],[],{},{},['Restaurants']
New Taco Express,http://www.newtacoexpress.com,,,,,(212) 977-5919,"857 9th AvenueNew York, NY 10036",,,[],[],{},{},['Restaurants']
Kash Kaval,http://pando@cheesedepot.com,,,,,(212) 581-8282,"856 Ninth AvenueNew York, NY 10017",,1/1/1999,['Natura Foods'],"['Pandelaki Andonopulo, Unknown']","{'Fax Numbers': ['(212) 397-0151'], 'Phone Numbers': ['(212) 397-6151']}",{},['Restaurants']
Mother Burger,http://www.motherburger.com/,,,,,(212) 757-8600,"329 West 49th StreetNew York, NY 10019-7316",,,[],[],{},{},['Restaurants']
54th Street Auto Center Inc.,,,,,,(212) 265-3120,"415 West 54th StreetNew York, NY 10017-4405",,1/1/1960,[],"['Mr. Michael Chiques, President']",{},{},['Auto Repair']
54th Street Auto Center Inc.,,,,,,(212) 265-3120,"415 West 54th StreetNew York, NY 10019",,,[],[],{},{},['Auto Repair']
Capital Petroleum Group Suite 1803,,,,,,(212) 486-6572,"805 3 AvenueNew York, NY 10022-7513",,,[],[],{},{},['Auto Repair']
Manhattan Auto Repair Inc.,https://manhattanautoinc.com/,,,,,(212) 757-7545,"552 W 48th StNew York, NY 10036-1102",,,[],[],{},{},['Auto Maintenance']
VIVE Collision,https://www.vivecollision.com/,Limited Liability Company (LLC),,,,(212) 757-7545,"PO Box B229 E 85thNew York, NY 10028-0021",,3/5/2021,['Churchill Opco Holdings LLC'],"['Mr. Vartan Jerian Jr., Co-Owner', 'Mr. Scott Leffler, Co-Founder']",{},{},"['Auto Repair', 'Auto Diagnosis']"
Orsap Taxi Corp.,,Corporation,,,,(212) 967-7577,"520 W 44th StNew York, NY 10036",,9/1/2001,['Orsap Towing and Auto Repair'],[],{},{},['Auto Repair']
Autotech Collision,http://www.autotechny.com/,Corporation,,,,(212) 974-0400,"505 W 57th StNew York, NY 10019-2901",,4/29/1999,['56 West Corp.'],[],{'Fax Numbers': ['(212) 974-0484']},{'Facebook': 'https://www.facebook.com/Autotech-Collision-1693717160898940/'},['Auto Repair']
Dial-A-Dinner,,,,,,(212) 974-0400,"10 East 39th StNew York, NY 10016",,,[],[],{},{},['Auto Repair']
Jake's Auto Repair,,,,,,(212) 307-7940,"236 West 60th StreetNew York, NY 10023",,,"['Big Apple Auto Repair', 'New York Auto Repair', 'YNT Auto Repair']",[],{'Phone Numbers': ['(212) 307-7945']},{},['Auto Repair']
YNS Auto Repair,,,,,,(212) 315-3094,"236 W. 60th St.New York, NY 10023",,,[],[],{},{},['Auto Repair']
Potamkin Auto Body Center,,,,,,(212) 708-3071,"798 Eleventh AvenueNew York, NY 10019",,,[],[],{},{},['Auto Repair']
Danny's Towing and Repair,http://www.dannystowinginc.com,Corporation,,,,(212) 348-2885,"542 West 49th StreetNew York, NY 10019",,4/1/2009,[],"['Mr. Victor, Manager']","{'Fax Numbers': ['(212) 348-2828'], 'Phone Numbers': ['(917) 399-8975']}",{},['Auto Repair']
Towing by International Auto Service,,,,,,(212) 832-1248,"1102 1st AvenueNew York, NY 10021",,,"['A.D.T. Auto Repair Inc.', 'ADT Auto Repair Inc.', 'HPS Capitol', 'International Auto Towing Service']",[],{},{},['Auto Repair']
Skyline Auto Tech Chrysler,,,,,,(212) 262-9666,"547 West 49th StreetNew York, NY 10019",,,[],[],{},{},['Auto Repair']
Cybert Tire Corp.,,,,,,(212) 265-1177,"726 11th AvenueNew York, NY 10019",,,[],[],{},{},['Auto Repair']
S&S Coachwork,,,,,,(212) 629-8100,"340 West 40th StreetNew York, NY 10018",,1/1/1992,[],"['Mr. Siamak S. Fandeh, President']",{'Fax Numbers': ['(212) 869-3543']},{},['Auto Repair']
Mobile Service Center Incorporated,,Corporation,,,,(212) 582-9269,"718 11th AvenueNew York, NY 10019",,1/1/1997,[],['Mr. Kenny Khan'],{'Fax Numbers': ['(212) 582-2184']},{},['Auto Repair']
S & J Auto Repair Corp.,,,,,,(212) 262-1525,"2 West End AvenueNew York, NY 10023",,,[],[],{'Phone Numbers': ['(212) 307-0700']},{},['Auto Repair']
Pars Auto Repair,,,,,,(646) 460-9026,"517 West 45th StreetNew York, NY 10036-3400",,,[],[],{},{},['Auto Repair']
Lee Myles (30 West End Ave),,,,,,(212) 246-9060,"30 West End AveNew York, NY 10023",,1/1/1992,[],"['Mr. Jeffrey Zaid, President']",{'Fax Numbers': ['(212) 246-9063']},{},['Auto Repair']
"Harvey Motor Cars of New York, Ltd.",,,,,,(212) 713-0900,"613 West 56th StreetNew York, NY 10019",,1/1/1985,['Harvey Luckman Motor Cars Ltd.'],"['Mr. Harvey Luckman, President']",{'Phone Numbers': ['(212) 581-0800']},{},['Auto Repair']
Goodyear Auto Service Center,,,,,,(212) 265-6900,"607 West 57th StreetNew York, NY 10019",,,[],"['Mr. Vaughn Bard, Manager']",{'Fax Numbers': ['(212) 489-1456']},{},['Auto Repair']
Midtown Center Auto Repair,http://midtowncenterautorepair.com,Corporation,,,,(212) 629-1028,"537 W 38th StNew York, NY 10018",,8/1/2011,['Midtown Center Auto Repair & Body Shop'],"['Ruby Abramov, Owner']",{},{},"['Auto Repair', 'Windshield Repair', 'Auto Maintenance', 'Power Steering Repair', 'Steering Repair']"
Collision Capital Group Inc.,,,,,,(212) 397-7220,"677 11th ave.New York, NY 10023",,,[],[],{},{},['Auto Repair']
Sunoco Auto Repair,,,,,,(212) 247-2532,"639 11th AvenueNew York, NY 10036",,,['11th Avenue Corp.'],[],{},{},['Auto Repair']
Manhattan Auto Repair,https://manhattanautomobilerepair.com/,Corporation,,,,(212) 288-0173,"517 East 73rd StreetNew York, NY 10021",,1/8/2014,['Sports & Classic Automotive Corp.'],[],{'Phone Numbers': ['(212) 838-8888']},{},"['Auto Repair', 'Auto Body Repair and Painting']"
Outrider,,,,,,(212) 288-0173,"627 11th AvenueNew York, NY 10036",,,[],[],{},{},['Auto Repair']
Expert Automotive Inc.,,,,,,(212) 736-1877,"615 11th AvenueNew York, NY 10036",,,"['Lincoln Tunnel Auto', 'AAA Towing Service']",[],{'Phone Numbers': ['(212) 333-3136']},{},['Auto Repair']
"Zumbach Sports Cars, Ltd.",http://zumbachmtrs.com/,,,,,(212) 736-1877,"629 West 54th StreetNew York, NY 10019",,1/1/1905,"['Zumbach Leasing', 'Saab Zumbach', 'Isuzu of New York', 'Maeder Werner Auto Repairs', 'Renault Zumbach']","['Mr. Werner Mader, President']",{},{},['New Car Dealers']
Atomic Auto Repair,,,,,,(212) 265-8927,"613 11th AvenueNew York, NY 10036",,,['AA&B Towing & Repair'],[],{},{},['Auto Repair']
Mid Town Auto Care,,,,,,(212) 239-3636,"547 10th AvenueNew York, NY 10018",,,"['Fast Towing & Auto Repair Inc.', 'Midtown Towing & Auto Service', 'ABC Midtown Towing', 'Emergency Towing', 'Midtown Towing Auto Repair', 'Midtown Auto Care', 'AAA Midtown Auto Glass', 'Amco', 'West East Auto Repair', 'West East Towing', 'Assist Auto Repair', 'Expert Towing']",[],{'Phone Numbers': ['(212) 465-1140']},{},['Auto Repair']
"Steven & Francine's Complete Automotive Repair, Inc.",,Corporation,,,,(212) 977-5556,"613-615 11th AvenueNew York, NY 10036",,9/7/1994,[],[],"{'Fax Numbers': ['(212) 977-5558'], 'Website Addresses': ['https://www.yelp.com/biz/steven-and-francines-complete-automotive-repair-inc-new-york']}","{'Facebook': 'https://www.facebook.com/StevenFrancinesCompleteAutomotiveRepairInc/', 'Instagram': 'https://www.instagram.com/explore/locations/934037036/steven-francines-complete-automotive-repair-inc/'}","['Auto Repair', 'Towing Company', 'Auto Inspection Stations']"
AAA Auto Repair,,,,,,(212) 535-4073,"618 West 47th StreetNew York, NY 10036",,1/1/1992,"['AAA Auto Repair & Emergency Towing', 'A.A.A Auto Repair & Emergency Towing']","['Mr. Barnes Motke, President']",{'Phone Numbers': ['(212) 535-4071']},{},['Auto Repair']
Steve's Auto Repair,https://www.stevesautorepairny.com/,Corporation,,,,(212) 268-5866,"615 W 46th StNew York, NY 10036-1906",,2/8/1994,['Economy Auto Shop Inc.'],"['Mr. Etan Rothschild, President']",{'Fax Numbers': ['(212) 947-2601']},{},"['Auto Repair', 'Tire Dealers', 'Auto Maintenance', 'Foreign Auto Repair', 'Alternator Repair', 'Car Tune-Up', 'Shock Repair', 'Steering Repair']"
Bear Automotive & Tire Center LLC,,Corporation,,,,(212) 268-5866,"279 10th AvenueNew York, NY 10001",,1/1/1991,"['King Bear Auto Center', 'Great Bear Towing', 'One Stop Auto Center Inc.', 'Firestone One Stop Auto Center', 'MG Total Car Care', 'One Stop Auto Center (West 46th St.)', 'A-Z One Stop Auto Center (Stillwell)', 'Bear Automotive & Tire Center LLC (10th Ave.)', 'Firestone Auto Center']","['Mr. Morris Givner, President & CEO']","{'Fax Numbers': ['(212) 564-2671'], 'Phone Numbers': ['(212) 564-2626', '(212) 395-6808']}",{},['Auto Repair']
R.E. King David Auto Repair,,,,,,(212) 268-5866,"500 W. 41 St.New York, NY 10036",,,[],[],{},{},['Auto Repair']
R.E. King David Auto Repair,,,,,,(212) 268-5866,"500 West 41 StreetNew York, NY 10036",,,[],[],{},{},['Auto Repair']
Expert Inc.,,,,,,(212) 695-3718,"500 W. 41st StreetNew York, NY 10018",,,[],[],{},{},['Auto Repair']
Earth Friendly Auto Body Group,,,,,,(212) 601-2717,"350 5th AvenueNew York, NY 10118",,,[],[],{},{},['Auto Repair']
NYC Tire and Auto Care,,,,,,(212) 244-4420,"514 West 39th StreetNew York, NY 10018",,,[],[],{'Website Addresses': ['https://www.nyctireandautocare.com/']},{},['Auto Repair']
Expert Auto Tech Inc.,,,,,,(212) 736-1877,"514 W. 39th St.New York, NY 10018",,,[],[],{},{},['Auto Repair']
A-1 Towing & Auto Repair,http://a1towingnyc.com,Corporation,,,,(212) 564-7100,"528 W 39th StNew York, NY 10018-1105",,7/1/2015,['A1Towing & Collision Repair'],[],{},{},"['Towing Company', 'Auto Services', 'Auto Maintenance']"
Midtown Auto Repair,,,,,,(212) 868-0795,"534 West 39th StreetNew York, NY 10018",,,[],[],{},{},['Auto Repair']
NYC Auto Parts,,,,,,(212) 947-4900,"519 West 38th StreetNew York, NY 10018-1111",,,[],[],{},{},['Auto Repair']
Active Auto Repair Company,,,,,,(212) 643-2649,"540 West 38th StreetNew York, NY 10018",,,[],"['Mr. Brian Schwartz, Manager']",{},{},['Auto Repair']
Acura Repair Service,,,,,,(646) 237-1457,"540 West 38th StreetNew York, NY 10001",,,[],[],{},{},['Auto Repair']
Active Auto Repair,,,,,,(917) 826-6271,"554 West 38th StreetNew York, NY 10018",,,['Active Auto'],[],{},{},['Auto Repair']
Manhattan Auto Repair,https://manhattanautomobilerepair.com/,Corporation,,,,(212) 288-0173,"517 East 73rd StreetNew York, NY 10021",,1/8/2014,['Sports & Classic Automotive Corp.'],[],{'Phone Numbers': ['(212) 838-8888']},{},"['Auto Repair', 'Auto Body Repair and Painting']"
Yorkville Automotive Center,,,,,,(212) 288-0173,"438 East 76th StreetNew York, NY 10021",,,[],[],{},{},['Auto Repair']
Aamco Transmissions,,,,,,(212) 288-0173,"604 West 30th StreetNew York, NY 10001",,,[],[],{},{},['Auto Repair']
Five Star Automotive,,,,,,(212) 279-0406,"548 West 28th StreetNew York, NY 10001",,,[],"['Mr. Shlomo Hadar, Salesperson']",{},{},['Auto Body Repair and Painting']
"Complete Automotive Center, Inc.",,,,,,(212) 279-0388,"556 West 28th StreetNew York, NY 10001",,,[],[],{'Phone Numbers': ['(212) 643-7733']},{},['Auto Repair']
Bear Automotive & Tire Center LLC,,Corporation,,,,(212) 279-0388,"279 10th AvenueNew York, NY 10001",,1/1/1991,"['King Bear Auto Center', 'Great Bear Towing', 'One Stop Auto Center Inc.', 'Firestone One Stop Auto Center', 'MG Total Car Care', 'One Stop Auto Center (West 46th St.)', 'A-Z One Stop Auto Center (Stillwell)', 'Bear Automotive & Tire Center LLC (10th Ave.)', 'Firestone Auto Center']","['Mr. Morris Givner, President & CEO']","{'Fax Numbers': ['(212) 564-2671'], 'Phone Numbers': ['(212) 564-2626', '(212) 395-6808']}",{},['Auto Repair']
Bear Automotive & Tire Center LLC,,Corporation,,,,(212) 279-0388,"279 10th AvenueNew York, NY 10001",,1/1/1991,"['King Bear Auto Center', 'Great Bear Towing', 'One Stop Auto Center Inc.', 'Firestone One Stop Auto Center', 'MG Total Car Care', 'One Stop Auto Center (West 46th St.)', 'A-Z One Stop Auto Center (Stillwell)', 'Bear Automotive & Tire Center LLC (10th Ave.)', 'Firestone Auto Center']","['Mr. Morris Givner, President & CEO']","{'Fax Numbers': ['(212) 564-2671'], 'Phone Numbers': ['(212) 564-2626', '(212) 395-6808']}",{},['Auto Repair']
New Yorkville Cleaner,,,,,,(212) 535-0569,"1610 2nd AvenueNew York, NY 10028",,,['Yorkville Cleaner'],"['Mr. Jay Moon, Manager']",{},{},['Auto Repair']
Perfect Auto Collision Inc.,,,,,,(212) 947-4688,"544 West 27th StreetNew York, NY 10001",,,[],[],{},{},['Auto Repair']
Marty's Auto Body,,,,,,(800) 206-2334,"500 W. 25th StreetNew York, NY 10001",,1/1/1996,"[""formerly Marty's 18th Street Repair, Inc.""]","['Mr. Marty Donly, President']","{'Fax Numbers': ['(212) 229-2625'], 'Phone Numbers': ['(212) 255-7654']}",{},['Auto Repair']
Fast Lane 24 Hour Auto Repair,,,,,,(646) 237-1236,"64 7th AvenueNew York, NY 10011-6673",,,[],[],{'Phone Numbers': ['(646) 237-1237']},{},['Auto Repair']
Bear Automotive & Tire Center LLC,,Corporation,,,,(646) 237-1236,"279 10th AvenueNew York, NY 10001",,1/1/1991,"['King Bear Auto Center', 'Great Bear Towing', 'One Stop Auto Center Inc.', 'Firestone One Stop Auto Center', 'MG Total Car Care', 'One Stop Auto Center (West 46th St.)', 'A-Z One Stop Auto Center (Stillwell)', 'Bear Automotive & Tire Center LLC (10th Ave.)', 'Firestone Auto Center']","['Mr. Morris Givner, President & CEO']","{'Fax Numbers': ['(212) 564-2671'], 'Phone Numbers': ['(212) 564-2626', '(212) 395-6808']}",{},['Auto Repair']
Motor Made Inc.,,,,,,(718) 786-0600,"3508 Starr AveLong Island City, NY 11101-3217",,,[],[],{},{},['Auto Repair']
