Company,Website,Industry,Employees,Annual revenue,Total funding,Company phone,Company Address,Company country,Company founded date,Alter names,Managers,Addtional Contact Info,Company Social Urls,Category
Chris Lambert Realtor- Innovation Realty,https://www.innovationrealty.ca/agent/chris-lambert/,,,,,(613) 266-8350,"1520 Belcourt Blvd BOrleans, ON K1C 1M2",,,[],['Chris Lambert'],{},{},['Real Estate Agent']
Glenn Property Management,,,1,,,(613) 266-8350,"6353 Mattice AvenueOrleans, ON K1C 2G1",,,[],[],{},{},['Property Management']
A.H. Fitzsimmons and Co. Ltd.,http://www.ahfitzsimmons.com,Sole Proprietorship,10,,,(613) 837-5892,"3564A Innes RoadOrleans, ON K1C 1T1",,13/2/1963,['Fitzsimmons Home Renovations'],"['Mr. William Fitzsimmons, President']",{'Fax Numbers': ['(613) 837-8961']},{},"['Property Management', 'Real Estate', 'Home Renovation', 'Real Estate Agent', 'Property Maintenance', 'Real Estate Broker']"
Marc Evans Realtor®,https://theevansrealestategroup.com/,Sole Proprietorship,1,,,(613) 868-4383,"2316 Saint Joseph BoulevardOrleans, ON K1C 1E8",,1/1/2006,[],"['Marc Evans, Owner']",{},{},['Real Estate']
"The McManus Team, REMAX metro-city realty Ltd.",,,1,,,(613) 837-0000,"2315 St Joseph BoulevardOrleans, ON K1C 1E7",,,[],['Darell McManus'],{'Fax Numbers': ['(613) 837-0005']},{},['Real Estate']
Alison Smith Realtor®,https://www.soldbyalison.com/,Sole Proprietorship,1,,,(613) 322-1319,"2131 Saint Joseph BoulevardOrleans, ON K1C 1E7",,,[],['Alison Smith'],{},{},['Real Estate']
Lepage Pelletier Property Management Inc.,http://www.lepagepelletierproperties.com,Corporation,5,,,(613) 413-6614,"2131 St Joseph BlvdOrleans, ON K1C 7P7",,18/7/2018,[],"['Mrs. Josee Lepage, Owner/Director of Operations']",{'Phone Numbers': ['(613) 413-6614']},{},"['Property Management', 'Remodeling', 'Property Maintenance', 'Real Estate Services', 'Rental Listings', 'Industrial Property Management', 'Tenant Screening', 'House Sitting', 'Commercial Property Management', 'Foreclosed Property Remodeling']"
Sutton Group Premier Realty Ltd,https://suttonottawa.ca,,4,,,(613) 744-5000,"1530 Merivale RoadOttawa, ON K2G 3J7",,1/1/1992,[],"['Mary Sadia, Administrator']",{'Fax Numbers': ['(613) 744-5001']},"{'Instagram': 'https://www.instagram.com/sutton.ottawa/', 'Facebook': 'https://www.facebook.com/Suttonottawa'}","['Real Estate', 'Real Estate Agent', 'Real Estate Rentals', 'Real Estate Services', 'Real Estate Consultant']"
Justin Whissell,https://Www.justinwhissell.com,,1,,,(613) 806-7348,"384 Richmond Rd, Ottawa, ON K2A 0E8Ottawa, ON K1C 7P6",,1/3/2021,[],"['Justin Whissell, Real Estate Agent']",{},{},"['Real Estate', 'Real Estate Agent']"
DORE Property Management,https://www.dorerentals.com,,12,,,(613) 227-0000,"1803 St Joseph BlvdSuite 114Orleans, ON K1C 6E7",,20/4/2004,[],"['Dan Dore, Owner']",{},{},"['Property Management', 'Real Estate', 'Real Estate Investing', 'Property Maintenance', 'Real Estate Rentals', 'Real Estate Development', 'Apartment Rental Service', 'Relocation Services', 'Rental Listings', 'Commercial Property Management']"
Vincent Dagenais Gibson,http://huardlaw.ca,Sole Proprietorship,25,,,(613) 241-2701,"260 Dalhousie StreetOttawa, ON K1N 7E4",,,['Frederic P. Huard'],"['Mr. Frederic P. Huard, Lawyer']",{},{},"['Lawyers', 'Real Estate Lawyer', 'Family Lawyer', 'Divorce Lawyers', 'Litigation Lawyer', 'Landlord Tenant Lawyer', 'Employment Lawyers', 'Civil Lawyer', 'Child Advocacy Lawyer', 'Insurance Lawyer', 'Malpractice Lawyers', 'Arbitration Lawyers', 'Corporation Lawyer', 'Construction Lawyers']"
Locke Real Estate Inc.,,,1,,,(613) 699-2036,"1803 St Joseph Blvd Unit 104Orleans, ON K1C 6E7",,,"['Locke Real Estate', 'Locke Property Management']",['Christine Locke'],"{'Fax Numbers': ['(613) 841-9327'], 'Phone Numbers': ['(613) 830-5555']}",{},"['Real Estate', 'Real Estate Agent', 'Real Estate Services', 'Real Estate Broker', 'Commercial Real Estate']"
Best Interest Mortgages Inc,http://www.bestinterest.ca/,Corporation,3,,,(613) 590-7100,"1455 Youville Drive, Unit 216Orleans, ON K1C 6Z7",,29/1/2007,[],"['Chad Robinson, President']",{'Fax Numbers': ['(613) 822-8169']},{},"['Financial Services', 'Debt Consolidation Services', 'Loans', 'Mortgage Broker', 'Consumer Finance Companies', 'Mortgage Lenders', 'Real Estate Services', 'Small Business Loans', 'Loan Servicing', 'Mortgage Banker', 'Financing', 'Financial Consultants', 'Reverse Mortgage', 'Real Estate Loans', 'Couriers', 'Property Tax Lenders', 'Business Loans', 'Loan Broker', 'Construction Loans', 'Refinancing']"
STRATA Management Inc.,https://stratamgtinc.com/,,1,,,(613) 822-0701,"1439 Youville Drive, Suite 17Ottawa, ON K1C 4M8",,,[],"['Chris Jade, Owner']",{},{},['Property Management']
Century 21 Action Power Team,https://actionpowerteam.c21.ca,Corporation,3,,,(613) 596-1900,"1420 Youville Drive, Suite 15Orleans, ON K1C 7B3",,,[],"['Suzanne Robinson, President']","{'Phone Numbers': ['(613) 837-3800'], 'Website Addresses': ['http://www.century21.ca']}",{},"['Real Estate', 'Real Estate Broker']"
Robert CPA,https://www.robertcpa.ca/,Corporation,2,,,(613) 841-6040,"1420 Youville Drive Unit 6Orleans, ON K1C 7B3",,8/9/2016,[],"['Alain Robert, President']",{'Fax Numbers': ['(613) 841-9082']},{},"['Accountant', 'Tax Return Preparation', 'Tax Consultant', 'Real Estate Investing', 'Accounting', 'Tax Enrolled Agent', 'Estate Planning and Management', 'Tax Negotiators', 'Taxes', 'Tax Representative']"
Personal Touch Property Management,,,2,,,(613) 834-0055,"1199 Bordeau GroveOrleans, ON K1C 2M6",,1/1/1996,[],"['Ron Sawyer, Owner', 'Mrs. Heather Sawyer, Owner']",{'Fax Numbers': ['(613) 834-3113']},{},['Real Estate Services']
Caring Unlimited Inc.,,Corporation,2,,,(613) 291-2121,"15-1420 Youville DriveOrleans, ON K1C 7B3",,23/5/2007,[],['Suzanne Robinson'],{},{},['Real Estate Consultant']
Ashfield Property Management,,,1,,,(613) 826-3034,"6046 Kaycourt DriveOsgoode, ON K0A 2W0",,,[],[],{},{},['Property Management']
Trivium Property Management,https://triviumpm.ca/,Corporation,4,,,(613) 209-0803,"10310 Chess RoadIroquois, ON K0E 1K0",,20/3/2022,[],"['Chris Andrews, Partner']",{},{'Facebook': 'https://www.facebook.com/triviumpropertymanagement'},['Property Management']
Martels Real Estate Inc.,http://www.martels.ca,,1,,,(613) 742-5057,"5480 Canotek Road, Unit 14Gloucester, ON K1J 9H6",,,[],"['Lucie Martel, Owner/Manager', 'Jacques Martel, Owner/Broker']",{},{},['Real Estate']
Canadian Construction Core Limited,http://redtreegroup.ca/,,1,,,(613) 720-0402,"5450 Canotek RoadUnit 64Gloucester, ON K1J 9G5",,,[],"['Mr. Andre Gagne, Director', 'Mr. Patrick Brisbois, Vice President of Operations', 'Lyndsy Cramb, Owner']",{'Phone Numbers': ['(613) 720-6210']},{},"['Construction Services', 'Roofing Contractors', 'Plumber', 'Painting Contractors', 'Landscape Contractors', 'Electrician', 'Heating and Air Conditioning', 'Paving Contractors', 'Drywall Contractors', 'Mason Contractors', 'Property Management', 'Locksmith', 'Door Repair', 'Fire Protection Contractor']"
Deerpark Management Limited,http://www.deerpark.ca,Corporation,7,,,(613) 745-2389,"5450 Canotek Road, Unit 52Gloucester, ON K1J 9G3",,1/1/1978,[],"['Mr. David Duncan, President']",{'Fax Numbers': ['(613) 745-2400']},{},['Property Management']
Real Property Management,http://www.rpmadvisors.ca/,,1,,,(613) 680-2090,"5459 Canotek RoadGloucester, ON K1J 9M3",,,[],"['Dino Filoso, President']",{},{},['Property Management']
E & S Management Services Ltd.,https://www.eandsmgmt.ca,,2,,,(613) 742-1707,"5510 Canotek Road Unit 204Ottawa, ON K1J 9J4",,10/10/2006,[],['Jozsef Petroczi'],{},{'Facebook': 'https://www.facebook.com/eandsmgmt'},"['Property Management', 'Property Maintenance', 'Rental Listings']"
Martel Insights,,,4,,,(844) 874-6668,"5330 Canotek Road, Unit 2Ottawa, ON K1J 9C1",,2/12/2015,[],"['Ms. Crystal Ann Cybluski, Owner/Director', 'Mr. Steve Martel, CEO']",{},{},"['Business Consultant', 'Real Estate Agent', 'Real Estate Broker', 'Real Estate Consultant']"
Attaché National Capital Management,https://attachetms.ca/,,4,,,(613) 727-1400,"22-5350 Canotek RoadGloucester, ON K1J 9E2",,,[],"['TC Taggart, President']",{'Fax Numbers': ['(613) 224-7427']},{},"['Property Management', 'House Sitting']"
Black Hawk Consulting Inc,http://blackhawkconsulting.ca/,,1,,,(613) 745-2828,"5310 Canotek Road, Suite 200Ottawa, ON K1J 9N5",,,[],[],{},{},"['Real Estate Consultant', 'Mortgage Broker', 'Investment Advisory Services']"
Black Hawk Consulting Inc,http://blackhawkconsulting.ca/,,1,,,(613) 745-2828,"5310 Canotek Road, Suite 200Ottawa, ON K1J 9N5",,,[],[],{},{},"['Real Estate Consultant', 'Mortgage Broker', 'Investment Advisory Services']"
DES Services Inc,http://www.desservicesinc.com,,1,,,(613) 301-8570,"2339 Ogilvie Road, Box 46104Ottawa, ON K1J 9M7",,1/1/1996,[],"['Josee Deslongchamps, Manager']",{},{'Twitter': 'https://twitter.com/DESServicesInc'},"['Property Management', 'Condominium']"
Daryle Ross Real Estate,,,1,,,(613) 301-8570,"7163 Parkway RoadGreely, ON K4P 1N3",,,[],['General Manager'],{'Fax Numbers': ['(613) 821-4597']},{},['Property Management']
BJ's Contracting,https://www.facebook.com/CallForTheBest/,Sole Proprietorship,2,,,(613) 869-2378,"1967 Meldrum AvenueGloucester, ON K1J 7Z6",,9/5/2022,[],"['Ben Jeaurond, Owner']",{},{},"['General Contractor', 'Roofing Contractors', 'Property Management', 'Kitchen Remodel', 'Garage Builders', 'Home Renovation', 'Home Additions', 'Soffit and Fascia', 'Hardscaping', 'Roofing Consultants', 'Kitchen', 'Shingles', 'Residential Roofing']"
Sentinel Management Inc.,http://www.sentinelmanagement.com,Corporation,18,,,(613) 736-7807,"5832 Bank StOttawa, ON K4P 1B9",,1/1/1987,[],"['Ms. Cindy Johnston, President']",{'Fax Numbers': ['(613) 821-3571']},"{'Facebook': 'https://www.facebook.com/sentinelmanagement', 'Twitter': 'https://twitter.com/sentinelmgmt', 'Instagram': 'https://www.instagram.com/sentinelmanagement/'}","['Property Management', 'Condominium']"
Rent to Own Your Home.Ca,http://www.renttoownyourhome.ca,Corporation,2,,,(613) 744-0356,"2059 Meadowbrook RoadOttawa, ON K1B 4W7",,16/7/2009,['7208235 Canada Inc'],"['Mr. Johnny Hunt, President']",{},{},['Rent to Own Real Estate']
Premiere Property Management Associates,https://ppma.ca/,Sole Proprietorship,12,,,(613) 236-3902,"2049 Meadowbrook RoadCity of Ottawa, ON K1B 4W7",,4/2/2001,['PPMA'],['Mr. Al Wilson'],{'Fax Numbers': ['(613) 230-2371']},{},"['Property Management', 'Incorporation']"
Olivebranch Property Management,,,2,,,(613) 879-5621,"2692 Sheffield RoadOttawa, ON K1B 3V9",,1/5/2018,['Olivebranch Properties'],['General Manager'],{},{},['Property Management']
House Sitting Service,,Sole Proprietorship,1,,,(613) 741-3706,"1551 Meadowbrook RoadGloucester, ON K1B 3L6",,1/9/1986,['Home-Care Service'],"['Mr. Joseph Hancin, Owner']",{'Phone Numbers': ['(613) 324-5105']},{},"['Property Management', 'Lawn Maintenance', 'House Sitting']"
Mayhew Property Group,https://www.trevormayhew.com/,Corporation,2,,,(613) 868-0755,"2733 Lancaster Road Unit 121Ottawa, ON K1B 0A9",,27/9/2011,['2832592 Ontario Inc.'],"['Trevor Mayhew, Realtor']",{},{},"['Real Estate', 'Real Estate Agent', 'Real Estate Services']"
Independent Appraisal Corp,https://www.independentappraisal.net,Partnership,10,,,(613) 564-8282,"2733 Lancaster Road Suite 240Ottawa, ON K1B 0A9",,6/4/2000,[],"['Mr. Michel Pilon, Partner', 'Ms. Liana Ladki, Office Manager']",{'Fax Numbers': ['(613) 747-7173']},{},"['Real Estate Appraiser', 'Mortgage Broker', 'Appraiser', 'Estate Settlement']"
Sandy Mountain Camp Site & Golf Course,http://www.sandymountain.ca,Corporation,3,,,(613) 989-2058,"10152 County Road 43South Mountain, ON K0E 1W0",,1/5/1972,"['Sandy Mountain Camp & Golf', 'Sandy Mountain Campsites Ltd.']","['Sarah Skinner, Office Manager']",{},{},"['Campgrounds', 'Real Estate Rentals', 'Rentals by Owner', 'Apartment Rental Service', 'Public Golf Courses', 'Rental Listings', 'Golf']"
Toprankin Mortgages Inc.,https://toprankinmortgages.com/,Corporation,3,,,(613) 447-1366,"2733 Lancaster Rd. Unit 121Ottawa, ON K1B 4V8",,1/1/2012,[],"['Sean Rankin, President']",{},{},"['Real Estate', 'Financial Consultants', 'Business Brokers', 'Financing Consultants']"
Filament Realty Management Inc,https://www.filamentmanagement.ca/,Corporation,4,,,(613) 700-3117,"Unit D19 2285 St Laurent BlvdOttawa, ON K1G 4Z7",,2/6/2017,['Filament Realty Management'],"['Mr. Gershon Thambiah, President']",{'Phone Numbers': ['(613) 702-5001']},"{'Instagram': 'https://www.instagram.com/filamentmanagement/?hl=en', 'Facebook': 'https://www.facebook.com/filamentrealtymanagement/'}","['Property Management', 'Real Estate Rentals', 'Construction Management', 'Rental Listings', 'Tenant Screening', 'Project Management', 'Commercial Property Management']"
Peter Enterprises,,,1,,,(613) 797-9905,"2459 Southvale CresentGloucester, ON K1B 4H6",,,[],['Peter and Irene'],{},{},['Property Management']
Birchwood Meadow Housing Co-operative Inc.,http://birchwoodmeadow.ca/,,1,,,(613) 748-0980,"1380 Ogilvie RoadGloucester, ON K1J 9L7",,,[],[],{},{},"['Apartments', 'Property Management', 'Building Contractors']"
Gemma Property Services Inc,https://www.facebook.com/gemmapropertyservices,,25,,,(613) 742-0272,"1641 Comstock RoadOttawa, ON K1B 4X2",,1/11/1995,[],"['Lindsay Hamilton, President']",{'Fax Numbers': ['(613) 742-6801']},{},"['Property Management', 'Property Maintenance']"
Fahel & Co Property Management,https://www.fahelandco.com,Corporation,13,,,(613) 366-0769,"15-2450 Lancaster RoadOttawa, ON K1B 5N3",,25/7/2017,[],"['Matthew Asaaf, Director', 'Rami Fahel, Owner']",{},{},"['Property Management', 'Tenant Screening', 'Commercial Property Management']"
Richcraft Homes Ltd.,http://www.richcraft.com,Corporation,126,,,(613) 739-7111,"2280 St Laurent Boulevard, Unit 201Ottawa, ON K1G 4K1",,1/1/1982,[],"['Mr. Krishan Singhal, President']",{'Fax Numbers': ['(613) 739-7102']},{},"['Home Builders', 'Custom Home Builder', 'Commercial Real Estate', 'Rental Listings', 'Office Space Rental', 'Condominium', 'Industrial Real Estate']"
"Kenloe Realty Corporation, Brokerage",,,1,,,(613) 739-7111,"1131 Newmarket StreetOttawa, ON K1B 4N4",,,['Kenloe Real Estate'],[],"{'Fax Numbers': ['(613) 742-5779'], 'Phone Numbers': ['(613) 742-0221']}",{},['Real Estate']
Merkburn Holdings Ltd,http://www.merkburn.com,,11,,,(613) 224-5464,"2191 Thurston Drive, Unit 4Ottawa, ON K1G 6C9",,15/8/1969,['Merkburn Holdings Limited'],"['Mr. Kevin Rougeau, Managing Partner']",{'Fax Numbers': ['(613) 723-1146']},{},['Property Management']
Stellar Home Buyers,http://www.stellarhomebuyers.com,,,,,(800) 299-2262,"1013 Beards Hill RdAberdeen, MD 21001-2293",,1/1/2017,['Stellaris Real Estate Corp'],"['Mr. Naif Zaman', 'Mr. Vinh Jutras, Partner']",{'Phone Numbers': ['(877) 860-0520']},"{'Facebook': 'https://www.facebook.com/stellarhomebuyers/', 'Twitter': 'https://twitter.com/stellarhb'}",['Real Estate Investing']
ReDeal,https://www.redeal.ca,Corporation,11,,,(647) 702-1369,"P.O. Box 83067, Bank and Walkley POOttawa, ON K1V 1A3",,20/4/2017,[],"['Mr. Michael Louie, Co-Founder']",{},{},['Real Estate Services']
Hamid Ottawa Power Marketing Team,http://www.hamidriahi.com/,,33,,,(613) 860-7355,"791 Montreal RoadOttawa, ON K1K 0S9",,,[],"['Mr. Hamid Riahi, Broker']",{'Fax Numbers': ['(613) 745-7976']},"{'Facebook': 'https://www.facebook.com/Ottawapowerrealestate/', 'Twitter': 'https://twitter.com/HamidRiahi', 'LinkedIn': 'https://www.linkedin.com/in/hamid-riahi-0a711819/', 'Instagram': 'https://www.instagram.com/powermarketing_real_estate/', 'YouTube': 'https://www.youtube.com/channel/UC3u5OJhVt0SLr6yoLQVhEEQ'}","['Real Estate', 'Mortgage Broker', 'Estate Appraisal']"
Q Residential - Capital Towers,http://www.qresidential.ca/ottawa/capital-towers,Corporation,9,,,(613) 744-0283,"1240 Donald StreetOttawa, ON K1J 8R7",,30/9/2015,[],"['Kevin Chiasson, Partner', 'Mary Knight', 'Rose Dagley, Project Manager']","{'Phone Numbers': ['(888) 693-6496'], 'Website Addresses': ['http://www.qresidential.ca']}",{},"['Property Management', 'Apartments', 'Apartment Rental Service']"
Q Residential - Capital Towers,http://www.qresidential.ca/ottawa/capital-towers,Corporation,9,,,(613) 744-0283,"1240 Donald StreetOttawa, ON K1J 8R7",,30/9/2015,[],"['Kevin Chiasson, Partner', 'Mary Knight', 'Rose Dagley, Project Manager']","{'Phone Numbers': ['(888) 693-6496'], 'Website Addresses': ['http://www.qresidential.ca']}",{},"['Property Management', 'Apartments', 'Apartment Rental Service']"
Riocan Property Services,,,1,,,(613) 688-4100,"1239 Donald StreetGloucester, ON K1J 8W3",,,[],"['Mr. Tim Ross, Regional Director', 'Ana Hayley, Property Manager', 'Eric Topolnisky, Regional Director']",{'Fax Numbers': ['(613) 688-4101']},{},['Property Management']
Cayer Appraisals,,,1,,,(613) 749-0785,"701 Borthwick AvenueOttawa, ON K1K 2M1",,,[],[],{'Fax Numbers': ['(613) 643-5211']},{},['Real Estate Appraiser']
Freedom Group,,Corporation,,,,(613) 291-7923,"62 Scarlet CourtOttawa, ON K1T 3R5",,7/7/2020,[],"['Stefano Vieira, President']",{},{},"['General Contractor', 'Property Management', 'Bathroom Remodel', 'Kitchen Remodel', 'Basement Remodeling', 'Home Renovation', 'Basement Contractors', 'Basement Finishing', 'Kitchen', 'Bathroom']"
Mark Cooper Photography,http://www.markshots.com,,1,,,(613) 295-8402,"743 Hamlet RoadOttawa, ON K1G 1P7",,,['Mark Cooper photography'],['Mr. Mark Cooper'],{},"{'Instagram': 'http://instagram.com/markcooperphotography?ref=badge', 'Facebook': 'http://www.facebook.com/pages/Mark-Cooper-Photography/161602766036'}","['Portrait Photographers', 'Photographer', 'Wedding Photographers', 'Commercial Photographer', 'Photo Imaging', 'Sports Photographers', 'Real Estate Photography']"
Sound property management,http://www.soundpm.ca,,1,,,(613) 691-1111,"532 Montreal Rd, #383Ottawa, ON K1K 4R4",,,[],['General Manager'],{},{},['Property Management']
Manor Park Estates Inc,,,,,,(613) 745-6881,"231 Brittany DriveOttawa, ON K1K 0R8",,,[],['General Manager'],{},{},['Property Management']
Brigadier Management Ltd,,,2,,,(613) 236-9898,"2036 Dorval AvenueOttawa, ON K1G 2N8",,1/1/1991,['Woodbridge Management Ltd.'],"['A. J. Geoffrion, President']",{'Fax Numbers': ['(613) 824-5239']},{},['Property Management']
Alvin Administration Ltd,,,1,,,(613) 236-9898,"225 Alvin Rd # 106Ottawa, ON K1K 4H6",,,[],"['Dorothy Church, Manager']",{},{},['Property Management']
Arif Enterprises Inc.,,,1,,,(613) 523-0323,"645 Belfast Road, Suite 8Ottawa, ON K1G 4V3",,,['AEI'],[],{},{},['Real Estate']
Select Real Estate Group,,Partnership,6,,,(613) 795-8954,"435 St. Laurent Blvd. Suite 204Ottawa, ON K1K 2Z8",,1/9/2011,[],"['Kim Ziebell, Owner']",{'Website Addresses': ['https://www.ottawaselect.ca']},{},['Real Estate']
Brookfield Lepage Johnson,,,1,,,(613) 795-8954,"440 Coventry RdOttawa, ON K1K 2C4",,,[],['General Manager'],{},{},['Property Management']
Brown & Associates Building Co-Ordinators,http://www.brownandassociates.ca/index.html,,1,,,(613) 738-0777,"417 Meadow Park PlaceOttawa, ON K1K 0M3",,20/12/1984,[],"['Mr. Keith Brown, Founder']",{},{},"['Property Maintenance', 'Property Management']"
Ottawa Rent2Own,,Sole Proprietorship,1,,,(613) 800-9928,"344 Parkin CircleGloucester, ON K1T 4G6",,,[],[],{},{},['Real Estate']
Millcraft Apartments,https://www.millcraftinc.ca/,,1,,,(613) 742-6941,"358 McArthur AvenueVanier, ON K1L 6N7",,,[],[],{},{},['Real Estate Rentals']
Pigeon-Roy Real Estate Advisory Group Ltd,http://www.pigeonroy.com,,1,,,(613) 739-7714,"530 Industrial AvenueOttawa, ON K1G 0Y9",,,[],['Mr. Rick Seguin'],{},{},['Real Estate Appraiser']
Barclay Commercial Corporation,http://www.barclaycommercial.com,Corporation,3,,,(613) 739-7714,"530 Industrial AvenueGround FloorOttawa, ON K1G 0Y9",,13/8/2004,['Barclay Commercial Corporation Brokerage'],"['Mr. Randall B Stevenson, Owner']",{'Fax Numbers': ['(613) 739-4079']},{},"['Real Estate', 'Property Management']"
UCS Pigeon-Roy,http://www.ucspigeonroy.com,,1,,,(613) 739-7714,"530 Industrial AvenueOttawa, ON K1G 0Y9",,2/1/1990,['Usher Capordellis Seguin and Associates Ltd'],"['Richard Seguin', 'Anthony P. Capordelis']",{},{},['Real Estate Consultant']
Eric Cosgrove,,Sole Proprietorship,1,,,(613) 526-3936,"-Ottawa, ON K1H 6R5",,1/1/1997,[],"['Mr. Eric Cosgrove, Real Estate Agent']",{},{},['Real Estate Services']
Sky Concierge,https://www.skyconcierge.ca,,1,,,(613) 979-6573,"364 Montfort StreetVanier, ON K1L 5N2",,1/1/2017,[],[],{},{},['Property Management']
Metro City Property Group,https://www.metrocitypropertygroup.com/,,1,,,(613) 733-9494,"1320 Carling Avenue Unit 204Ottawa, ON K1Z 7K8",,,['The Evan El Attar Property Group'],"['Tarek El Attar, Co-Owner', 'Steve Alexopoulos, Co-Owner', 'Sara Khoury, Operations Director']",{'Phone Numbers': ['(855) 878-6604']},{},['Real Estate Consultant']
Byron Management CO,,,1,,,(613) 745-8607,"311 Presland Rd # AOttawa, ON K1K 2B6",,,[],[],{},{},['Property Management']
Omega Homes,https://omegahomes.ca/,Corporation,4,,,(613) 618-4663,"Ottawa, ON K1V 0W8",,4/6/2009,[],"['Mr. Jeff Orphanos, Owner', 'Jim Orphanos, Owner']",{},{},"['Construction Services', 'General Contractor', 'Home Builders', 'Home Improvement', 'Real Estate', 'Home Additions', 'Real Estate Development', 'Design Contractor', 'Custom Home Builder', 'Home Design']"
My Home Ottawa Property Management,,,1,,,(613) 979-4778,"-Ottawa, ON K1K 0H9",,,[],['Mr. Andrew Gerbig'],{},{},['Property Management']
Jason Anbara Mortgage Approval Expert,http://www.jasonanbara.com,Corporation,4,,,(613) 404-4845,"291 Olmstead StreetOttawa, ON K1L 7J9",,11/9/2015,['Jason Anbara Ottawa Mortgages'],"['Jason Anbara, President']",{'Fax Numbers': ['(613) 482-4571']},{},"['Real Estate', 'Mortgage Broker', 'Real Estate Services', 'Mortgage Banker', 'Real Estate Consultant']"
Jason Anbara Ottawa Mortgages,https://northlendfinancial.com,Corporation,4,,,(613) 404-4845,"291 Olmstead StreetVanier, ON K1L 7J9",,14/10/2016,['NorthLend Financial Inc.'],"['Mr. Jason Anbara, CEO']",{'Fax Numbers': ['(613) 482-4571']},{},"['Mortgage Lenders', 'Financial Services', 'Mortgage Broker', 'Real Estate', 'Real Estate Investing', 'Real Estate Services', 'Mortgage Banker', 'Real Estate Consultant', 'Real Estate Loans']"
Smithers Asset Management,,,1,,,(613) 404-4845,"290 Faircrest RoadOttawa, ON K1H 5E3",,,[],"['Dave Smithers, Owner']",{},{},['Property Management']
LivingWell Properties Inc.,https://www.lwao.ca,Corporation,5,,,(613) 749-0670,"1 Acacia Ave Unit 3Ottawa, ON K1N 5A9",,20/8/2019,[],"['Karine Charlebois, Director']",{},{},"['Property Management', 'Commercial Property Management']"
Victoria Island Realities,http://www.victoriaisland.ca,,1,,,(613) 742-9319,"119 Beechwood AvenueOttawa, ON K1M 1L5",,,[],"['Joann Valiquette, Owner']",{'Fax Numbers': ['(613) 744-7254']},{},['Real Estate']
Capital Properties,http://www.capitalproperties.on.ca/,,6,,,(613) 565-3737,"330 Metcalf Street unit 101-102Ottawa, ON K2P 1S4",,,[],"['Ms. Faye Shrivell, General Manager', 'Mr. Mark Seaby, Property/General Manager']",{'Fax Numbers': ['(613) 565-3404']},{},['Property Management']
Elk Property Management,http://www.elkproperty.com/,,40,,,(613) 565-3737,"451 Daly AvenueOttawa, ON K1N 6H6",,1/1/1991,[],['Anna Ferrari'],{},{},"['Property Management', 'Property Maintenance', 'Industrial Property Management', 'Commercial Property Management']"
PAR-Med Property Services Inc.,http://www.par-med.com,,1,,,(613) 521-7467,"1919 Riverside Drive, Suite 403Ottawa, ON K1H 1A2",,,[],[],{},{},['Property Management']
Estate Services,,,1,,,(613) 260-5767,"1986 Leslie AvenueOttawa, ON K1H 5M3",,,[],[],{},{},['Real Estate Consultant']
Royal LePage Performance Realty,http://www.performancerealty.ca,Corporation,400,,,(613) 733-9100,"1500 Bank Sreet, Suite 201Ottawa, ON K1H 7Z2",,28/5/2002,[],"['Mr. Pierre De Varennes, Owner/Broker', 'Mr. John Rogan, Manager']",{},{},['Real Estate']
N Zaid Property Management,,,1,,,(613) 241-0009,"111 Wurtemburg Street, Suite 808Ottawa, ON K1N 8M1",,1/1/1966,[],"['N. Zaid, Proprietor']",{},{},['Property Management']
Judith Yaworsky Real Estate Corporation,https://www.yaworsky.com,,,,,(613) 241-0009,"206-111 Wurtemburg StreetOttawa, ON K1N 8M1",,,[],"['Ms. Judith Yaworsky, Owner']",{},{},"['Real Estate', 'Real Estate Agent']"
Greentree & Company Rentals & Management,,,1,,,(613) 746-2367,"5 Beechwood AvenueOttawa, ON K1M 1M2",,,['Greentree & Company'],['General Manager'],{},{},['Property Management']
Nesbitt Property Management Inc.,http://nesbittproperty.com,,1,,,(613) 746-2367,"118 Noel StreetOttawa, ON K1M 2A5",,,[],[],{},{},"['Property Maintenance', 'Property Management']"
Pivot Turn Property Management Inc,https://www.ptpropertymanagement.ca/?utm_source=gmb&utm_medium=referral,Corporation,2,,,(343) 308-4411,"Ottawa, ON K1N 6K4",,10/6/2021,[],['Simon Beckett'],{},{},"['Property Management', 'Condominium']"
Synercapital Real Estate Services Inc.,http://www.synercapital.ca,,1,,,(613) 860-3500,"1376 Bank Street, Suite 500Ottawa, ON K1H 7Y3",,,[],[],{},{},"['Commercial Real Estate', 'Property Management', 'Real Estate', 'Real Estate Investing', 'Real Estate Rentals', 'Real Estate Development', 'Real Estate Services', 'Real Estate Broker', 'Real Estate Consultant', 'Industrial Property Management', 'Commercial Property Management', 'Industrial Real Estate']"
Praetorian Management Group,,Corporation,5,,,(613) 462-7675,"401-1376 Bank StreetOttawa, ON K1H 7Y3",,16/5/2013,[],['General Manager'],{},{},"['Property Management', 'Condominium']"
Linkus Property Management,http://www.linkusmanagement.com,Sole Proprietorship,5,,,(613) 850-3035,"233 Laurier Ave. EOttawa, ON K1N 6P1",,1/11/2019,[],['Maytham Khatheer'],{},{},"['Property Management', 'Property Maintenance', 'Leasing Services', 'Tenant Screening']"
