Company,Website,Industry,Employees,Annual revenue,Total funding,Company phone,Company Address,Company country,Company founded date,Alter names,Managers,Addtional Contact Info,Company Social Urls,Category
Centre Exclusif M.B. Inc.,https://www.exclusifmb.com,,1,,,(514) 735-6868,"7342 avenue Mountain SightsMontreal, QC H4P 2A6",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
V.M. Garage Inc.,,,1,,,(514) 418-2903,"7325 avenue Mountain SightsMontreal, QC H4P 2A7",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
Electro Auto Plus,https://electro-auto-plus.business.site,,1,,,(514) 733-2729,"4965 rue de SorelMontreal, QC H4P 1G3",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
Garage Décarie,http://www.garagedecarie.ca/,,1,,,(514) 737-0102,"6645 boulevard DécarieMontreal, QC H3W 3E3",,,[],"['Responsable Général, General Manager']",{},{},"['Auto Repair', 'Auto Services', 'Auto', 'Auto Maintenance', 'Auto Lube']"
Atelier de Mécanique (1979) RM Inc.,http://www.rmmoteur.com/,,1,,,(514) 321-2400,"10660 avenue RacetteMontreal, QC H1G 5H4",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
Alliance Auto,https://allianceautocollision.ca/,,1,,,(514) 326-5877,"5250 boulevard IndustrielMontreal, QC H1G 3H4",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
Garage AutoGeek,,,1,,,(514) 326-5877,"745 rue LacasseMontreal, QC H4C 2Y9",,,[],"['Responsable Général, General Manager']",{},{'Facebook': 'https://www.facebook.com/garageautogeek'},['Auto Repair']
Joe Bassili Auto Inc.,http://www.joebassiliauto.com,,1,,,(514) 344-5183,"5447 avenue RoyalmountMontreal, QC H4P 1J3",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
Techniglass Vitres d'Autos,https://pare-brise.ca,,1,,,(514) 439-7464,"10885 avenue MoisanMontreal, QC H1G 4N6",,,[],"['Responsable Général, General Manager']",{},{},['Windshield Repair']
Nelson Garage Inc.,http://www.nelsongarage.com,,1,,,(514) 481-0155,"1100 boulevard DécarieMontreal, QC H4A 3H9",,,[],['General Manager'],{},{},['Auto Repair']
Inter Auto Repairs,https://interautorepairs.com,,1,,,(514) 488-5747,"5465 boulevard de Maisonneuve OuestMontreal, QC H4A 1Z7",,,[],"['Responsable Général, General Manager', 'Frank, Owner']",{},{},['Auto Repair']
Autoservice KMM,https://kmm-inc.business.site,,1,,,(514) 356-0711,"2100 avenue GirouardMontreal, QC H4A 3C3",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
Swedish Garage Inc.,https://swedish-auto.com,,1,,,(514) 484-7834,"2115 avenue Old OrchardMontreal, QC H4A 3A7",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
Garage Lazar,,,1,,,(514) 482-6637,"2177 avenue MelroseMontreal, QC H4A 2R7",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
Garage Heinz,https://www.garageheinz.com,,6,,,(514) 482-2034,"2185 avenue RégentMontreal, QC H4A 2R2",,,[],"['Roger Gutenkunst, General Manager']",{},{},['Auto Repair']
Duluth Vitres d'Autos,,,1,,,(514) 481-0345,"5875 chemin Upper LachineMontreal, QC H4A 2B7",,,[],"['Responsable Général, General Manager']",{},{},['Windshield Repair']
Mitch Auto Électronique,http://mitchauto.ca,,1,,,(514) 481-3685,"5925 rue Saint-Jacques OuestMontreal, QC H4A 2G3",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
Auto Affix,https://autoaffix.ca/,,1,,,(514) 932-3494,"5590 boulevard MonkMontréal, QC H4C 3R8",,,[],['Responsible General'],{},{},['Auto Repair']
Trost Auto Repair,https://trost-auto-repair.business.site/,,1,,,(514) 481-9449,"6040 rue Saint-JacquesMontreal, QC H4A 2G4",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
Auto Benny NDG,https://auto-benny-ndg.business.site/,,1,,,(514) 489-8245,"2220 avenue BennyMontreal, QC H4B 2R4",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
Merson Automotive,http://www.mersonauto.com,,1,,,(514) 487-5545,"6533 rue Saint-Jacques OuestMontreal, QC H4B 1V3",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
Garage David Dyotte,https://www.garagemontreal.ca,,1,,,(514) 899-1621,"8555 rue Notre-Dame EstMontreal, QC H1L 3L7",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
Atelier M.C. AutoXpert,https://autoxpert.ca,,1,,,(514) 324-4119,"6165 boulevard LégerMontreal, QC H1G 1L2",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
Centre Auto Raffi Service (C A R S),http://centre-a-r-s.edan.io/,,1,,,(514) 342-9311,"7333 avenue HarleyMontréal, QC H4B 1L5",,,[],['Resonsible General'],{},{},['Auto Repair']
Mécanique MJF Inc,http://mecanique-inc.jany.io/,,,,,(450) 678-6900,"2024 HolmesSt. Hubert, QC J4T 1R5",,,[],['General Manager'],{},{},['Auto Repair']
Hanmix Canada,https://www.hanmix.ca/,,1,,,(514) 368-7022,"7605 boulevard NewmanLaSalle, QC H8N 1X7",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
Centre de Mécanique Roberto,http://www.garageroberto.com,,1,,,(514) 648-1275,"9300 boulevard Henri-Bourassa EstMontreal, QC H1E 2S4",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
Garage Gpk,https://garagegpk.business.site,,1,,,(514) 640-6905,"451 avenue BroadwayMontreal, QC H1B 5A9",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
Dr. Bumper,http://www.drbumper.ca,,8,,,(613) 745-3555,"3210 Swansea Crescent unit 6AOttawa, ON K1G 3W4",,,[],['General Manager'],{'Phone Numbers': ['(514) 337-3555']},{},"['Car Bumpers', 'Auto Body Repair and Painting', 'Auto Body Shop Equipment']"
AUTOPRO L.D.L. ENR,https://www.autoproldl.com/,Corporation,5,,,(450) 462-7675,"4605, rue LeckieSaint-Hubert, QC J3Y 9E6",,28/3/1990,[],"['Steven Flynn, Owner']",{},{'Facebook': 'https://www.facebook.com/AutoProLDL/'},"['Auto', 'Auto Repair', 'Auto Services', 'Auto Maintenance', 'Used Auto Parts', 'Auto Diagnosis', 'Auto Lube', 'Specialty Auto Parts', 'Car Oil']"
Uniban Canada/ UniglassPlus / Ziebart,https://www.uniglassplus.com/,Corporation,1,,,(450) 663-2555,"2115 des Laurentides Blvd.Laval, QC H7M 4M2",,3/1/2007,[],"['Jonathan Fitzpatrick, President']",{'Fax Numbers': ['(450) 967-2749']},{},['Windshield Repair']
Optimal Vitres d'Auto Inc.,https://optimalvitreauto.com,,1,,,(514) 856-2900,"3095 chemin HalpernSaint-Laurent, QC H4S 1P5",,,[],"['Responsable Général, General Manager']",{},{},['Windshield Repair']
Membership Plus,,,,,,(888) 683-4432,"334 Cornelia StSuite 515Plattsburgh, NY 12901",,,[],[],{'Phone Numbers': ['(888) 683-4432']},{},"['Auto Repair', 'Telemarketing Services']"
Diabo Auto,https://www.diabo.ca,,,,,(450) 638-9009,"1017 Rt. 138Kahnawake, QC J0L 1B0",,,[],['General Manager'],{},{},['Auto Repair']
Garage B2C Auto-Point S,http://garagemecaniqueautomobile.com/,Corporation,9,,,(450) 622-2465,"199 Boulevard du Curé-LabelleSainte-Rose, QC H7L 2Z9",,18/1/2011,[],"['Stephane Belisle, President']",{},{},"['Auto Repair', 'Air Conditioning Repair', 'Auto Services', 'Auto Maintenance', 'Brake Service', 'Wheel Alignment', 'Auto Parts', 'Auto Diagnosis', 'Auto Lube', 'Suspension Repair', 'Changing Tires', 'Brakes', 'Brake Equipment', 'Brake Fluid']"
Silencieux Carline,http://silencieux-carline.edan.io/,,,,,(514) 694-1123,"309 Donegani AvenuePointe-Claire, QC H9R 2V4",,,[],"['Chant Bengian, Owner']",{},{},['Auto Repair']
Painting by Giannis,,,,,,(514) 651-9418,"1635 rue PrincipateLaval, QC H7X 4B1",,,[],['General Manager'],{},{},['Auto Body Repair and Painting']
NAPA AUTOPRO - Goodyear - Centre de pneus et mécanique Excellence Pierrefonds,http://www.westislandgarageandtires.com/,Corporation,5,,,(514) 620-4277,"16013 boulevard de Pierrefonds,Pierrefonds, QC H9H 3X6",,7/7/2001,[],"['Peter Giannopoulos, President']",{},{},"['Auto Maintenance', 'Auto Repair', 'Windshield Repair', 'Auto Services', 'Auto', 'Auto Air Conditioning', 'Auto Parts', 'Auto Diagnosis', 'Auto Lube', 'Windshield Replacement', 'Changing Tires', 'Brakes', 'Auto Boosting Services', 'Windshield Wipers']"
Autotech Performance,https://westislandgarage.com,,1,,,(514) 620-3131,"4830 boulevard Saint-CharlesPierrefonds, QC H9H 3E1",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
Auto Expert Chateauguay,,,6,,,(450) 699-4701,"391 St.Jean BaptisteMercier, QC J6R 2L2",,28/8/1997,[],"['Jay Cavener, Owner']",{},{},"['Auto Maintenance', 'Auto Repair', 'Auto Parts', 'Auto Diagnosis', 'Auto Lube']"
Fix Auto Canada,https://fixauto.com,,1,,,(450) 433-1414,"99 rue Émilien MarcouxBlainville, QC J7C 0B4",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
Road Service Montréal,https://road-service-montreal.business.site,,1,,,(514) 863-5009,"770-A rue GaudetteSaint-Jean-sur-Richelieu, QC J3B 1L7",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
Hawkesbury Chrysler Inc,https://www.hawkesburychrysler.com/,,23,,,(613) 632-0941,"1030 Spence AvenueHawkesbury, ON K6A 3H9",,1/1/1987,['Automobiles Hawkesbury Chrysler Inc'],"['Mr. Robert P. Pytel, President', 'Christian Joanisse, Owner']",{'Fax Numbers': ['(613) 632-5403']},{},"['New Car Dealers', 'Auto Repair', 'Auto Detailing', 'Auto Services', 'Auto', 'Auto Maintenance', 'Auto Parts', 'Auto Lube', 'Auto Financing', 'Auto Repair Equipment', 'Auto Repair Referral', 'Auto Listing Service']"
Marchildon Auto Body,,,1,,,(613) 636-0688,"220 Main Street WestHawkesbury, ON K6A 2H6",,,[],['General Manager'],{},{},['Auto Body Repair and Painting']
Roy’s Chevrolet Buick GMC,http://www.roysgm.ca,Corporation,40,,,(613) 525-2300,"4000 County Road 34Green Valley, ON K0C 1L0",,1/1/1963,[],"['Alex Labonte, General Manager', 'Fred Claude, General Sales Manager']",{},"{'Facebook': 'https://www.facebook.com/royschevbuickgmc/', 'Instagram': 'https://www.instagram.com/explore/locations/142911419143895/roys-chevrolet-buick-gmc/?hl=en'}","['Car Dealers', 'Used Car Dealers', 'Auto Repair', 'New Car Dealers', 'Auto Detailing', 'Auto Warranty Plans', 'Auto Services', 'New Auto Parts', 'Auto Warranty Services', 'Auto', 'Auto Brokers', 'Auto Renting and Leasing', 'Auto Parts', 'Auto Accessories', 'Auto Appraiser', 'Auto Body Shop Equipment', 'Auto Lube', 'Auto Financing', 'Auto Listing Service', 'Fleet Maintenance', 'Fleet Services', 'Auto Loan Modification', 'Auto Distributor', 'Auto Maintenance Plans', 'Sales', 'Auto Floor Mats', 'Vans', 'Fleet Management']"
King Garage,,,1,,,(613) 675-4834,"935 Hwy 17, P.O. Box 33L'Orignal, ON K0B 1K0",,,[],[],{},{},['Auto Repair']
Canadian Tire,,,1,,,(613) 525-3454,"R. R. # 2, 400 Main Street, SouthAlexandria, ON K0C 1A0",,,[],['General Manager'],"{'Fax Numbers': ['(613) 525-1990'], 'Phone Numbers': ['(613) 525-2383']}",{},['Auto Repair']
Romeo's Service Centre,http://www.napaautopro.com,,1,,,(613) 525-4984,"19 Linsley Street, EastAlexandria, ON K0C 1A0",,1/1/1999,['NAPA Autopro Service Centre'],['Mr. Romeo Lacombe'],{'Fax Numbers': ['(613) 525-5517']},{},['Auto Repair']
Roy’s Chevrolet Buick GMC,http://www.roysgm.ca,Corporation,40,,,(613) 525-2300,"4000 County Road 34Green Valley, ON K0C 1L0",,1/1/1963,[],"['Alex Labonte, General Manager', 'Fred Claude, General Sales Manager']",{},"{'Facebook': 'https://www.facebook.com/royschevbuickgmc/', 'Instagram': 'https://www.instagram.com/explore/locations/142911419143895/roys-chevrolet-buick-gmc/?hl=en'}","['Car Dealers', 'Used Car Dealers', 'Auto Repair', 'New Car Dealers', 'Auto Detailing', 'Auto Warranty Plans', 'Auto Services', 'New Auto Parts', 'Auto Warranty Services', 'Auto', 'Auto Brokers', 'Auto Renting and Leasing', 'Auto Parts', 'Auto Accessories', 'Auto Appraiser', 'Auto Body Shop Equipment', 'Auto Lube', 'Auto Financing', 'Auto Listing Service', 'Fleet Maintenance', 'Fleet Services', 'Auto Loan Modification', 'Auto Distributor', 'Auto Maintenance Plans', 'Sales', 'Auto Floor Mats', 'Vans', 'Fleet Management']"
Gauthier Mobile Mechanic,,,1,,,(613) 978-4548,"899 Station RoadAlfred, ON K0B 1A0",,,[],[],{},{'Facebook': 'https://www.facebook.com/Gauthier-Mobile-Mechanic-1579571955681603/'},"['Mobile Auto Repair', 'Metal Fabrication', 'Welding', 'Sheet Metal Fabrication', 'Steel Fabrication', 'Sheet Metal Contractor', 'Heavy Duty Equipment Repair']"
Speedy Glass,http://www.speedyglass.ca/,,1,,,(613) 932-6833,"3310 Second Street EastCornwall, ON K6H 6J8",,,[],"['Jim Kalp, Owner']",{},{},"['Windshield Repair', 'Window Installation', 'Window Repair', 'Window Glass', 'Window Service', 'Window Tinting']"
Godspeed Custom Automotive,,,1,,,(613) 935-3191,"1511 Gerald StreetCornwall, ON K6H 7G8",,1/1/1985,[],"['Richard Donnelly, Owner']",{},{},"['Auto Repair', 'Motorcycle Repair', 'Auto Maintenance', 'Auto Parts', 'Vintage Auto Repair', 'Exhaust Systems', 'Brakes']"
Jiffy Auto Service,,,1,,,(613) 933-1700,"1300 Marleau AvenueCornwall, ON K6H 2W8",,,[],[],{},{},['Auto Repair']
Gaetan Auto Body,,,1,,,(613) 524-3318,"5116 Ste-Catherine Street, R. R. # 1St Isidore, ON K0C 2B0",,,[],['Ms. Marie Jeanne Rozon'],{},{},['Auto Body Repair and Painting']
J & A Collision Centre,http://www.jacollision.ca,Corporation,11,,,(613) 933-2040,"220 Eleventh Street EastCornwall, ON K6H 2Y5",,1/6/1967,"['366119 Ontario Inc.', 'J & A Auto Body']","['Mr. Ward Dawson, Proprietor']",{},{},"['Auto Body Repair and Painting', 'Auto Repair']"
Benson Certified Auto Service,http://bensonautoservice.com,,1,,,(613) 933-7770,"1321 Pitt Street,Cornwall, ON K6J 3T7",,,[],[],{},{},['Auto Repair']
Miller Hughes Ford Sales,http://www.millerhughesford.com,Sole Proprietorship,25,,,(613) 932-2584,"711 Pitt StreetCornwall, ON K6J 3S1",,1/1/1956,[],"['Gary Rose, Service Manager']",{'Fax Numbers': ['(613) 937-4423']},{},"['New Car Dealers', 'Used Car Dealers', 'Auto Repair', 'Auto']"
Best Deal Garage Inc.,https://www.cornwallautorepair.ca/,,,,,(613) 936-9393,"633 Pitt StreetCornwall, ON K6J 3R8",,,[],['General Manager'],{},{},['Auto Repair']
Seaway Chev Cadillac Buick GMC Ltd,http://www.seawaygm.com,,1,,,(613) 933-3000,"2695 Brookdale Avenue, P.O. Box 938Cornwall, ON K6H 5V1",,,['Seaway Chev Cadillac'],"['Mr. Andre Lapointe, President']","{'Fax Numbers': ['(613) 933-6477'], 'Phone Numbers': ['(800) 268-4076', '(613) 933-9652']}",{},"['New Car Dealers', 'Used Car Dealers', 'Auto Repair', 'Car Dealers', 'Auto Services', 'Auto Warranty Services', 'Auto', 'Auto Brokers', 'Auto Maintenance', 'Auto Warranty Processing', 'Car Rust Proofing', 'Auto Renting and Leasing', 'Auto Parts', 'Auto Diagnosis', 'Car Service', 'Car Buying', 'Auto Lube', 'Auto Financing', 'Auto Repair Consultants', 'Auto Alarms', 'Auto Equipment']"
Paul's Auto Body,https://www.facebook.com/Pauls-Autobody-146851732007852/,,1,,,(613) 933-2005,"125 11th Street WestCornwall, ON K6J 3B3",,,[],[],{},{},['Auto Body Repair and Painting']
Jiffy Auto Service,https://jiffyautoservice.com/My_Installers/view/3,Corporation,5,,,(613) 938-1300,"602 Pitt StreetCornwall, ON K6J 2R7",,9/6/1977,[],['General Manager'],{},{},['Auto Repair']
Uptown KIA,https://uptownkia.ca,,20,,,(613) 937-3433,"26655 Brookdale AveCornwall, ON K6J 5Y2",,1/2/2017,[],"['Amber Lee McMillan, Sales Manager']",{'Phone Numbers': ['(613) 933-7555']},"{'Facebook': 'https://www.facebook.com/KiaUptown', 'Instagram': 'https://www.instagram.com/uptownkia2017/'}","['New Car Dealers', 'Used Car Dealers', 'Auto Repair', 'Auto Detailing', 'Auto Services', 'New Auto Parts', 'Auto', 'Auto Maintenance', 'Auto Air Conditioning', 'Auto Parts', 'Auto Diagnosis', 'Auto Accessories', 'Auto Lube', 'Car Leasing']"
Take 5 Oil Change,https://www.take5oilchange.ca/locations/on/cornwall-4403/,,,,,(613) 209-0758,"1610 Brookdale AvenueCornwall, ON K6J 4R1",,,[],['General Manager'],{},{},"['Oil Change', 'Auto Repair', 'Auto Inspection Stations', 'Auto', 'Auto Maintenance', 'Auto Diagnosis', 'Auto Electric Service', 'Changing Tires']"
Uptown KIA,https://uptownkia.ca,,20,,,(613) 937-3433,"26655 Brookdale AveCornwall, ON K6J 5Y2",,1/2/2017,[],"['Amber Lee McMillan, Sales Manager']",{'Phone Numbers': ['(613) 933-7555']},"{'Facebook': 'https://www.facebook.com/KiaUptown', 'Instagram': 'https://www.instagram.com/uptownkia2017/'}","['New Car Dealers', 'Used Car Dealers', 'Auto Repair', 'Auto Detailing', 'Auto Services', 'New Auto Parts', 'Auto', 'Auto Maintenance', 'Auto Air Conditioning', 'Auto Parts', 'Auto Diagnosis', 'Auto Accessories', 'Auto Lube', 'Car Leasing']"
Dan Fix,,Sole Proprietorship,1,,,(613) 859-6585,"510 Baseline RoadRockland, Ontario, ON K4K 1K9",,11/5/2011,[],['Daniel Beauvais'],{},{},"['Auto Body Repair and Painting', 'Truck Painting', 'Boat Painting']"
Morin Tire & Alignment Centre,,Sole Proprietorship,1,,,(613) 932-3840,"1403 Rosemount AvenueCornwall, ON K6J 3E5",,31/5/1997,[],"['Mr. Frank Turgeon, Owner', 'Mrs. Sue Lawrence, Office Manager']",{'Fax Numbers': ['(613) 932-2725']},{},"['Auto Repair', 'Tire Dealers', 'Auto Maintenance', 'Brake Service', 'Wheel Alignment', 'Auto Diagnosis', 'Tire Repair', 'Retread Tires', 'Mobile Auto Lube and Oil', 'Changing Tires']"
Direct Muffler Brake & Auto Service,http://www.directmufflerbrake.ca,Corporation,6,,,(613) 938-9185,"1141 Rosemount AvenueCornwall, ON K6J 3E5",,29/2/2000,['Direct Muffler Brake & Auto Service Inc'],"['Mr. Dave Hughes', 'Denis Lafave']",{'Fax Numbers': ['(613) 938-0091']},{},"['Auto Repair', 'Tire Dealers', 'Auto Maintenance', 'Brake Service', 'Wheel Alignment', 'Muffler', 'Oil Change', 'Changing Tires', 'Exhaust Systems']"
Garage C Douglas Enr,http://www.cdouglas.ca,Sole Proprietorship,9,,,(819) 426-3419,"541 des Bouleaux StreetNamur, QC J0V 1N0",,1/1/1989,[],"['Mr. Curtis Douglas, Owner']",{'Fax Numbers': ['(819) 426-3819']},{},"['Auto Repair', 'Auto Body Repair and Painting', 'Towing Company', 'Wheel Alignment']"
Larry Flaro Auto Repair Inc,,,1,,,(613) 534-2096,"5450 Richmond Drive, R.R. # 1Long Sault, ON K0C 1P0",,,[],['Larry'],{},{},['Auto Repair']
Laplante Chevrolet Buick GMC Ltd,https://www.laplantecasselmangm.com/,Corporation,40,,,(613) 764-2846,"632 Principale Street, P.O. Box 334Casselman, ON K0A 1M0",,1/1/1954,[],"['Stephanie Laplante, Co-Owner']","{'Fax Numbers': ['(613) 764-3692'], 'Phone Numbers': ['(888) 894-2292']}",{},"['New Car Dealers', 'Used Car Dealers', 'Auto Repair', 'Auto Services', 'Tire Dealers', 'Auto Parts', 'Tire Repair', 'Changing Tires', 'Tire Storage']"
Canadian Tire,https://www.canadiantire.ca/en.html,,1,,,(613) 764-0401,"95 Lafleche Blvd.Casselman, ON K0A 1M0",,,[],['Mr. Francois St-Germain'],"{'Fax Numbers': ['(613) 764-3187'], 'Phone Numbers': ['(613) 764-0686']}","{'Facebook': 'https://www.facebook.com/Canadiantire/', 'Twitter': 'https://twitter.com/canadiantire', 'Instagram': 'https://www.instagram.com/canadiantire/?hl=en', 'YouTube': 'https://www.youtube.com/canadiantire', 'Pinterest': 'https://www.pinterest.ca/canadiantire/'}",['Auto Repair']
Ménard Towing Inc,,Corporation,3,,,(613) 764-1670,"46 Racine Street, P.O. Box 332Casselman, ON K0A 1M0",,,['Garage Aurele Menard Inc.'],"['Yvon Ménard, Owner/Operator']",{'Fax Numbers': ['(613) 764-0966']},{},"['Towing Company', 'Auto Repair']"
JB Mobile Mechanic Inc.,,,1,,,(613) 487-4171,"1891 Russell Road, P.O. Box 721Bourget, ON K0A 1E0",,,[],"['Ms. Pauline White, Accounting Manager']",{'Fax Numbers': ['(613) 487-2839']},{},"['Auto Repair', 'Roadside Assistance']"
R & L auto service,,,1,,,(613) 488-6191,"1903 LabonteClarence Creek, ON K0A 1N0",,,[],[],{},{},['Auto Repair']
S.G. Wells Ford,http://www.sgwellsford.com,,1,,,(613) 537-2287,"14855 Highway #2 P.O. Box 130Ingleside, ON K0C 1M0",,,"['Wells Sanford G & Sons Ltd', 'S.G. Wells & Sons Ltd.']","['Mr. David Cassell, President', 'Ms. Cynthia Cassell, Co-Owner']",{'Fax Numbers': ['(613) 537-8413']},{},"['Auto Repair', 'Used Car Dealers', 'New Car Dealers', 'New Auto Parts', 'Used Auto Parts']"
DG Mécanique Sherbrooke inc,http://www.dgmecanique.com/,,,,,(819) 791-6565,"3496 rue King EstSherbrooke, QC J1G 5J3",,,[],['General Manager'],{},{},['Auto Repair']
Major Enterprise,https://www.facebook.com/people/Major-Enterprise/100063765001741/,,2,,,(613) 913-3366,"1531 Lacasse RoadClarence Creek, ON K0A 1N0",,1/3/2016,[],"['Danny Major, Owner']",{},{},"['Towing Company', 'Auto Body Repair and Painting', 'Cleaning Services', 'Pressure Washing', 'Window Cleaning', 'Windshield Repair', 'Pressure Washer', 'Exterior Building Cleaning', 'Windshield Replacement', 'Windshield Wipers']"
Rock Autocare Ltd,,Limited Liability Company (LLC),5,,,(613) 446-7625,"2770 Chamberland Street, Unit 1Rockland, ON K4K 0B2",,1/6/2014,[],"['Mr. Luc Potvin, Owner']",{},{},['Auto Repair']
Mike & Keith's Garage Ltd,https://www.facebook.com/pages/Mike%20and%20Keiths%20Garages%20Ltd%20in%20Limoges%20Ont/155540801299751/,,3,,,(613) 443-5335,"54 Main StreetLimoges, ON K0A 2M0",,,[],['General Manager'],{},{},"['Auto Repair', 'Auto Services', 'Auto Maintenance', 'Auto Air Conditioning', 'Auto Parts', 'Auto Diagnosis', 'Auto Lube', 'Auto Repair Consultants', 'Suspension Repair']"
MD Auto Care,https://mdautocare.ca/,Sole Proprietorship,4,,,(613) 443-1111,"540 Limoges Road, PO Box 309Napa AutoproLimoges, ON K0A 2M0",,27/4/2005,[],"['Matt Daze, Owner']",{'Fax Numbers': ['(613) 443-2259']},{},"['Auto Repair', 'Car Dent Repair', 'Auto Maintenance', 'Tire Repair']"
Plastidipit,,,1,,,(613) 276-9065,"1011 Limoges RoadLimoges, ON K0A 2M0",,,[],[],{'Fax Numbers': ['(613) 482-5115']},{},"['Truck Lettering', 'Auto Body Repair and Painting']"
J J's Automotive Centre,,,1,,,(613) 446-0020,"2385-B Laurier Street, P.O. Box 152Rockland, ON K4K 1K4",,,[],[],{'Fax Numbers': ['(613) 446-0053']},{},['Auto Repair']
Napa Autopro - Autopro Rockland,http://www.napaautopro.com/auto-repair/ontario/rockland-autopro-rockland/?utm_source=googleplus&utm_medium=googleplus&utm_campaign=googleplusAUTOPRO,,1,,,(613) 446-6697,"2724 Laurier Street, C.P. 1081Rockland, ON K4K 1L7",,,"['AC AutoPro Rockland', 'AC Auto Service']",[],{'Fax Numbers': ['(613) 446-5465']},{},['Auto Repair']
Napa Autopro - Autopro Rockland,http://www.napaautopro.com/auto-repair/ontario/rockland-autopro-rockland/?utm_source=googleplus&utm_medium=googleplus&utm_campaign=googleplusAUTOPRO,,1,,,(613) 446-6697,"2724 Laurier Street, C.P. 1081Rockland, ON K4K 1L7",,,"['AC AutoPro Rockland', 'AC Auto Service']",[],{'Fax Numbers': ['(613) 446-5465']},{},['Auto Repair']
Canadian Tire,https://www.canadiantire.ca/en.html,,1,,,(613) 446-4410,"9040 County Road # 17, P.O. Box 220Rockland, ON K4K 1K3",,,[],"['Mr. Mario Roy, Owner']","{'Fax Numbers': ['(613) 446-4475'], 'Phone Numbers': ['(613) 446-4475']}","{'Facebook': 'https://www.facebook.com/Canadiantire/', 'Twitter': 'https://twitter.com/canadiantire', 'Instagram': 'https://www.instagram.com/canadiantire/?hl=en', 'YouTube': 'https://www.youtube.com/canadiantire', 'Pinterest': 'https://www.pinterest.ca/canadiantire/'}","['Hardware Sales', 'Auto Repair']"
P Morin Automobiles Inc,http://www.pmorinautomobile.com,,10,,,(613) 446-0121,"2466 Laurier StreetRockland, ON K4K 1L5",,1/8/1997,['Morin Auto Centre'],"['Mr. Pierre Morin, Owner']","{'Fax Numbers': ['(613) 446-6476'], 'Phone Numbers': ['(613) 446-6550', '(613) 913-1950']}","{'Facebook': 'https://www.facebook.com/profile.php?id=100063594939518', 'Instagram': 'https://www.instagram.com/pmorinautomobiles/'}","['Used Car Dealers', 'Auto Repair', 'Auto Detailing', 'New Auto Parts', 'Auto', 'Auto Maintenance', 'Auto Air Conditioning', 'Auto Machine Shop', 'Auto Parts', 'Auto Diagnosis', 'Auto Accessories', 'Auto Lube', 'Auto Financing', 'Auto Maintenance Plans']"
P Morin Automobiles Inc,http://www.pmorinautomobile.com,,10,,,(613) 446-0121,"2466 Laurier StreetRockland, ON K4K 1L5",,1/8/1997,['Morin Auto Centre'],"['Mr. Pierre Morin, Owner']","{'Fax Numbers': ['(613) 446-6476'], 'Phone Numbers': ['(613) 446-6550', '(613) 913-1950']}","{'Facebook': 'https://www.facebook.com/profile.php?id=100063594939518', 'Instagram': 'https://www.instagram.com/pmorinautomobiles/'}","['Used Car Dealers', 'Auto Repair', 'Auto Detailing', 'New Auto Parts', 'Auto', 'Auto Maintenance', 'Auto Air Conditioning', 'Auto Machine Shop', 'Auto Parts', 'Auto Diagnosis', 'Auto Accessories', 'Auto Lube', 'Auto Financing', 'Auto Maintenance Plans']"
Walmart Canada,http://walmart.ca,Corporation,,,,(905) 821-2111,"1940 Argentia RdMississauga, ON L5N 1P9",,17/3/1994,['Wal-Mart Canada Corp'],[],"{'Fax Numbers': ['(519) 579-2047', '(905) 793-7991'], 'Phone Numbers': ['(905) 737-3457']}",{},"['Department Stores', 'Auto Repair', 'Credit Cards and Plans', 'Portrait Photographers']"
Leroux Collision,,Sole Proprietorship,2,,,(613) 446-7335,"2847 Chamberland RoadRockland, ON K4K 1M7",,17/2/1988,[],"['Mr. Patrick Bourgeois, Owner']",{},{},"['Auto Body Repair and Painting', 'Auto Insurance', 'Auto Repair Consultants']"
Bajamin Esthetique Auto BM,,,1,,,(613) 854-8801,"1898 LaurierRockland, ON K4K 1T9",,,[],[],{},{},['Auto Body Repair and Painting']
Embrun Glass & Mirror,,,1,,,(613) 443-3634,"56 ForgetEmbrun, ON K0A 1W0",,,[],"['Mr. Richard Bourgeois, President']",{},{},['Windshield Repair']
